route_id,manifest_id,vehicle_id,warehouse_id,stop_sequence,fps_id,latitude,longitude,distance_from_previous_km,eta_minutes,route_status
RT-0001832,MAN-000155,VEH-0114,WH-014,4,FPS-0114,12.441691,76.942173,20.8,45,DRAFT
RT-0001833,MAN-000155,VEH-0114,WH-014,4,FPS-0114,12.441691,76.942173,20.8,45,DRAFT
RT-0001834,MAN-000155,VEH-0114,WH-014,5,FPS-0264,12.164955,76.753933,36.95,81,DRAFT
RT-0001835,MAN-000155,VEH-0114,WH-014,5,FPS-0264,12.164955,76.753933,36.95,81,DRAFT
RT-0001836,MAN-000155,VEH-0114,WH-014,6,FPS-0389,12.178367,76.983094,24.95,54,DRAFT
RT-0001837,MAN-000155,VEH-0114,WH-014,6,FPS-0389,12.178367,76.983094,24.95,54,DRAFT
RT-0001838,MAN-000156,VEH-0014,WH-014,1,FPS-0239,12.283201,77.010073,14.09,30,PLANNED
RT-0001839,MAN-000156,VEH-0014,WH-014,1,FPS-0239,12.283201,77.010073,14.09,30,PLANNED
RT-0001840,MAN-000156,VEH-0014,WH-014,2,FPS-0139,12.313231,76.797098,23.38,51,PLANNED
RT-0001841,MAN-000156,VEH-0014,WH-014,2,FPS-0139,12.313231,76.797098,23.38,51,PLANNED
RT-0001842,MAN-000156,VEH-0014,WH-014,3,FPS-0214,12.328848,76.887999,10.03,22,PLANNED
RT-0001843,MAN-000156,VEH-0014,WH-014,3,FPS-0214,12.328848,76.887999,10.03,22,PLANNED
RT-0001844,MAN-000156,VEH-0014,WH-014,4,FPS-0364,12.417474,77.058453,20.97,46,PLANNED
RT-0001845,MAN-000156,VEH-0014,WH-014,4,FPS-0364,12.417474,77.058453,20.97,46,PLANNED
RT-0001846,MAN-000156,VEH-0014,WH-014,5,FPS-0439,12.272349,77.016712,16.76,36,PLANNED
RT-0001847,MAN-000156,VEH-0014,WH-014,5,FPS-0439,12.272349,77.016712,16.76,36,PLANNED
RT-0001848,MAN-000156,VEH-0014,WH-014,6,FPS-0489,12.44733,76.864485,25.53,56,PLANNED
RT-0001849,MAN-000156,VEH-0014,WH-014,6,FPS-0489,12.44733,76.864485,25.53,56,PLANNED
RT-0001850,MAN-000157,VEH-0140,WH-015,1,FPS-0315,13.447733,77.013066,11.8,25,PLANNED
RT-0001851,MAN-000157,VEH-0140,WH-015,1,FPS-0315,13.447733,77.013066,11.8,25,PLANNED
RT-0001852,MAN-000157,VEH-0140,WH-015,2,FPS-0540,13.449251,76.853923,17.21,37,PLANNED
RT-0001853,MAN-000157,VEH-0140,WH-015,2,FPS-0540,13.449251,76.853923,17.21,37,PLANNED
RT-0001854,MAN-000157,VEH-0140,WH-015,3,FPS-0365,13.490673,76.967888,13.16,28,PLANNED
RT-0001855,MAN-000157,VEH-0140,WH-015,3,FPS-0365,13.490673,76.967888,13.16,28,PLANNED
RT-0001856,MAN-000157,VEH-0140,WH-015,4,FPS-0015,13.608955,76.816619,20.99,46,PLANNED
RT-0001857,MAN-000157,VEH-0140,WH-015,4,FPS-0015,13.608955,76.816619,20.99,46,PLANNED
RT-0001858,MAN-000157,VEH-0140,WH-015,5,FPS-0065,13.462093,76.97375,23.56,51,PLANNED
RT-0001859,MAN-000157,VEH-0140,WH-015,5,FPS-0065,13.462093,76.97375,23.56,51,PLANNED
RT-0001860,MAN-000157,VEH-0140,WH-015,6,FPS-0115,13.627282,77.022142,19.1,42,PLANNED
RT-0001861,MAN-000157,VEH-0140,WH-015,6,FPS-0115,13.627282,77.022142,19.1,42,PLANNED
RT-0001862,MAN-000158,VEH-0115,WH-015,1,FPS-0565,13.598004,77.039966,11.77,25,PLANNED
RT-0001863,MAN-000158,VEH-0115,WH-015,1,FPS-0565,13.598004,77.039966,11.77,25,PLANNED
RT-0001864,MAN-000158,VEH-0115,WH-015,2,FPS-0490,13.508785,76.882593,19.69,43,PLANNED
RT-0001865,MAN-000158,VEH-0115,WH-015,2,FPS-0490,13.508785,76.882593,19.69,43,PLANNED
RT-0001866,MAN-000158,VEH-0115,WH-015,3,FPS-0265,13.452281,76.910842,6.99,15,PLANNED
RT-0001867,MAN-000158,VEH-0115,WH-015,3,FPS-0265,13.452281,76.910842,6.99,15,PLANNED
RT-0001868,MAN-000158,VEH-0115,WH-015,4,FPS-0340,13.603673,76.787261,21.49,47,PLANNED
RT-0001869,MAN-000158,VEH-0115,WH-015,4,FPS-0340,13.603673,76.787261,21.49,47,PLANNED
RT-0001870,MAN-000158,VEH-0115,WH-015,5,FPS-0440,13.642382,76.99989,23.38,51,PLANNED
RT-0001871,MAN-000158,VEH-0115,WH-015,5,FPS-0440,13.642382,76.99989,23.38,51,PLANNED
RT-0001872,MAN-000158,VEH-0115,WH-015,6,FPS-0390,13.386521,76.903626,30.29,66,PLANNED
RT-0001873,MAN-000158,VEH-0115,WH-015,6,FPS-0390,13.386521,76.903626,30.29,66,PLANNED
RT-0001874,MAN-000159,VEH-0015,WH-015,1,FPS-0190,13.711813,77.044247,21.98,48,DRAFT
RT-0001875,MAN-000159,VEH-0015,WH-015,1,FPS-0190,13.711813,77.044247,21.98,48,DRAFT
RT-0001876,MAN-000159,VEH-0015,WH-015,2,FPS-0165,13.462417,76.815036,37.19,81,DRAFT
RT-0001877,MAN-000159,VEH-0015,WH-015,2,FPS-0165,13.462417,76.815036,37.19,81,DRAFT
RT-0001878,MAN-000159,VEH-0015,WH-015,3,FPS-0090,13.420376,76.952789,15.61,34,DRAFT
RT-0001879,MAN-000159,VEH-0015,WH-015,3,FPS-0090,13.420376,76.952789,15.61,34,DRAFT
RT-0001880,MAN-000159,VEH-0015,WH-015,4,FPS-0140,13.405809,76.920186,3.88,8,DRAFT
RT-0001881,MAN-000159,VEH-0015,WH-015,4,FPS-0140,13.405809,76.920186,3.88,8,DRAFT
RT-0001882,MAN-000159,VEH-0015,WH-015,5,FPS-0465,13.535357,77.121063,26.06,57,DRAFT
RT-0001883,MAN-000159,VEH-0015,WH-015,5,FPS-0465,13.535357,77.121063,26.06,57,DRAFT
RT-0001884,MAN-000159,VEH-0015,WH-015,6,FPS-0215,13.519428,76.921876,21.61,47,DRAFT
RT-0001885,MAN-000159,VEH-0015,WH-015,6,FPS-0215,13.519428,76.921876,21.61,47,DRAFT
RT-0001886,MAN-000160,VEH-0140,WH-015,1,FPS-0590,13.674952,76.963346,15.53,34,PLANNED
RT-0001887,MAN-000160,VEH-0140,WH-015,1,FPS-0590,13.674952,76.963346,15.53,34,PLANNED
RT-0001888,MAN-000160,VEH-0140,WH-015,2,FPS-0240,13.418903,76.840118,31.43,69,PLANNED
RT-0001889,MAN-000160,VEH-0140,WH-015,2,FPS-0240,13.418903,76.840118,31.43,69,PLANNED
RT-0001890,MAN-000160,VEH-0140,WH-015,3,FPS-0515,13.618932,77.006275,28.59,62,PLANNED
RT-0001891,MAN-000160,VEH-0140,WH-015,3,FPS-0515,13.618932,77.006275,28.59,62,PLANNED
RT-0001892,MAN-000160,VEH-0140,WH-015,4,FPS-0415,13.480616,76.869987,21.3,46,PLANNED
RT-0001893,MAN-000160,VEH-0140,WH-015,4,FPS-0415,13.480616,76.869987,21.3,46,PLANNED
RT-0001894,MAN-000160,VEH-0140,WH-015,5,FPS-0040,13.453789,77.130441,28.32,62,PLANNED
RT-0001895,MAN-000160,VEH-0140,WH-015,5,FPS-0040,13.453789,77.130441,28.32,62,PLANNED
RT-0001896,MAN-000160,VEH-0140,WH-015,6,FPS-0290,13.387829,76.833429,32.95,72,PLANNED
RT-0001897,MAN-000160,VEH-0140,WH-015,6,FPS-0290,13.387829,76.833429,32.95,72,PLANNED
RT-0001898,MAN-000161,VEH-0091,WH-016,1,FPS-0091,12.503681,76.673071,11.06,24,PLANNED
RT-0001899,MAN-000161,VEH-0091,WH-016,1,FPS-0091,12.503681,76.673071,11.06,24,PLANNED
RT-0001900,MAN-000161,VEH-0091,WH-016,2,FPS-0441,12.58847,76.400846,31.01,68,PLANNED
RT-0001901,MAN-000161,VEH-0091,WH-016,2,FPS-0441,12.58847,76.400846,31.01,68,PLANNED
RT-0001902,MAN-000161,VEH-0091,WH-016,3,FPS-0491,12.585915,76.505311,11.34,24,PLANNED
RT-0001903,MAN-000161,VEH-0091,WH-016,3,FPS-0491,12.585915,76.505311,11.34,24,PLANNED
RT-0001904,MAN-000161,VEH-0091,WH-016,4,FPS-0266,12.514365,76.60295,13.25,29,PLANNED
RT-0001905,MAN-000161,VEH-0091,WH-016,4,FPS-0266,12.514365,76.60295,13.25,29,PLANNED
RT-0001906,MAN-000161,VEH-0091,WH-016,5,FPS-0566,12.667038,76.655128,17.9,39,PLANNED
RT-0001907,MAN-000161,VEH-0091,WH-016,5,FPS-0566,12.667038,76.655128,17.9,39,PLANNED
RT-0001908,MAN-000161,VEH-0091,WH-016,6,FPS-0591,12.620082,76.656664,5.22,11,PLANNED
RT-0001909,MAN-000161,VEH-0091,WH-016,6,FPS-0591,12.620082,76.656664,5.22,11,PLANNED
RT-0001910,MAN-000162,VEH-0141,WH-016,1,FPS-0316,12.378784,76.601186,14.64,32,PLANNED
RT-0001911,MAN-000162,VEH-0141,WH-016,1,FPS-0316,12.378784,76.601186,14.64,32,PLANNED
RT-0001912,MAN-000162,VEH-0141,WH-016,2,FPS-0516,12.432937,76.53011,9.79,21,PLANNED
RT-0001913,MAN-000162,VEH-0141,WH-016,2,FPS-0516,12.432937,76.53011,9.79,21,PLANNED
RT-0001914,MAN-000162,VEH-0141,WH-016,3,FPS-0041,12.392558,76.482157,6.88,15,PLANNED
RT-0001915,MAN-000162,VEH-0141,WH-016,3,FPS-0041,12.392558,76.482157,6.88,15,PLANNED
RT-0001916,MAN-000162,VEH-0141,WH-016,4,FPS-0291,12.427274,76.457255,4.71,10,PLANNED
RT-0001917,MAN-000162,VEH-0141,WH-016,4,FPS-0291,12.427274,76.457255,4.71,10,PLANNED
RT-0001918,MAN-000162,VEH-0141,WH-016,5,FPS-0191,12.639382,76.736283,38.39,84,PLANNED
RT-0001919,MAN-000162,VEH-0141,WH-016,5,FPS-0191,12.639382,76.736283,38.39,84,PLANNED
RT-0001920,MAN-000162,VEH-0141,WH-016,6,FPS-0241,12.381297,76.544283,35.47,78,PLANNED
RT-0001921,MAN-000162,VEH-0141,WH-016,6,FPS-0241,12.381297,76.544283,35.47,78,PLANNED
RT-0001922,MAN-000163,VEH-0091,WH-016,1,FPS-0466,12.602823,76.664583,14.69,32,PLANNED
RT-0001923,MAN-000163,VEH-0091,WH-016,1,FPS-0466,12.602823,76.664583,14.69,32,PLANNED
RT-0001924,MAN-000163,VEH-0091,WH-016,2,FPS-0116,12.334699,76.590894,30.87,67,PLANNED
RT-0001925,MAN-000163,VEH-0091,WH-016,2,FPS-0116,12.334699,76.590894,30.87,67,PLANNED
RT-0001926,MAN-000163,VEH-0091,WH-016,3,FPS-0216,12.649694,76.524329,35.76,78,PLANNED
RT-0001927,MAN-000163,VEH-0091,WH-016,3,FPS-0216,12.649694,76.524329,35.76,78,PLANNED
RT-0001928,MAN-000163,VEH-0091,WH-016,4,FPS-0066,12.421959,76.599243,26.6,58,PLANNED
RT-0001929,MAN-000163,VEH-0091,WH-016,4,FPS-0066,12.421959,76.599243,26.6,58,PLANNED
RT-0001930,MAN-000163,VEH-0091,WH-016,5,FPS-0541,12.447911,76.60914,3.08,6,PLANNED
RT-0001931,MAN-000163,VEH-0091,WH-016,5,FPS-0541,12.447911,76.60914,3.08,6,PLANNED
RT-0001932,MAN-000163,VEH-0091,WH-016,6,FPS-0391,12.604202,76.578335,17.7,38,PLANNED
RT-0001933,MAN-000163,VEH-0091,WH-016,6,FPS-0391,12.604202,76.578335,17.7,38,PLANNED
RT-0001934,MAN-000164,VEH-0016,WH-016,1,FPS-0166,12.461113,76.723592,17.32,38,PLANNED
RT-0001935,MAN-000164,VEH-0016,WH-016,1,FPS-0166,12.461113,76.723592,17.32,38,PLANNED
RT-0001936,MAN-000164,VEH-0016,WH-016,2,FPS-0141,12.530503,76.597509,15.71,34,PLANNED
RT-0001937,MAN-000164,VEH-0016,WH-016,2,FPS-0141,12.530503,76.597509,15.71,34,PLANNED
RT-0001938,MAN-000164,VEH-0016,WH-016,3,FPS-0366,12.5821,76.59684,5.74,12,PLANNED
RT-0001939,MAN-000164,VEH-0016,WH-016,3,FPS-0366,12.5821,76.59684,5.74,12,PLANNED
RT-0001940,MAN-000164,VEH-0016,WH-016,4,FPS-0016,12.450702,76.634937,15.18,33,PLANNED
RT-0001941,MAN-000164,VEH-0016,WH-016,4,FPS-0016,12.450702,76.634937,15.18,33,PLANNED
RT-0001942,MAN-000164,VEH-0016,WH-016,5,FPS-0341,12.465842,76.397389,25.85,56,PLANNED
RT-0001943,MAN-000164,VEH-0016,WH-016,5,FPS-0341,12.465842,76.397389,25.85,56,PLANNED
RT-0001944,MAN-000164,VEH-0016,WH-016,6,FPS-0416,12.404862,76.705942,34.18,75,PLANNED
RT-0001945,MAN-000164,VEH-0016,WH-016,6,FPS-0416,12.404862,76.705942,34.18,75,PLANNED
RT-0001946,MAN-000165,VEH-0117,WH-017,1,FPS-0292,13.125397,75.898039,9.36,20,PLANNED
RT-0001947,MAN-000165,VEH-0117,WH-017,1,FPS-0292,13.125397,75.898039,9.36,20,PLANNED
RT-0001948,MAN-000165,VEH-0117,WH-017,2,FPS-0542,13.1012,75.670459,24.79,54,PLANNED
RT-0001949,MAN-000165,VEH-0117,WH-017,2,FPS-0542,13.1012,75.670459,24.79,54,PLANNED
RT-0001950,MAN-000165,VEH-0117,WH-017,3,FPS-0242,13.094669,75.741395,7.72,16,PLANNED
RT-0001951,MAN-000165,VEH-0117,WH-017,3,FPS-0242,13.094669,75.741395,7.72,16,PLANNED
RT-0001952,MAN-000165,VEH-0117,WH-017,4,FPS-0217,13.135498,75.908333,18.64,41,PLANNED
RT-0001953,MAN-000165,VEH-0117,WH-017,4,FPS-0217,13.135498,75.908333,18.64,41,PLANNED
RT-0001954,MAN-000165,VEH-0117,WH-017,5,FPS-0467,13.093759,75.710134,21.96,48,PLANNED
RT-0001955,MAN-000165,VEH-0117,WH-017,5,FPS-0467,13.093759,75.710134,21.96,48,PLANNED
RT-0001956,MAN-000165,VEH-0117,WH-017,6,FPS-0392,13.244932,75.745123,17.23,37,PLANNED
RT-0001957,MAN-000165,VEH-0117,WH-017,6,FPS-0392,13.244932,75.745123,17.23,37,PLANNED
RT-0001958,MAN-000166,VEH-0067,WH-017,1,FPS-0067,13.018857,75.737454,18.53,40,PLANNED
RT-0001959,MAN-000166,VEH-0067,WH-017,1,FPS-0067,13.018857,75.737454,18.53,40,PLANNED
RT-0001960,MAN-000166,VEH-0067,WH-017,2,FPS-0142,13.210799,75.831594,23.65,52,PLANNED
RT-0001961,MAN-000166,VEH-0067,WH-017,2,FPS-0142,13.210799,75.831594,23.65,52,PLANNED
RT-0001962,MAN-000166,VEH-0067,WH-017,3,FPS-0192,13.283421,75.775291,10.12,22,PLANNED
RT-0001963,MAN-000166,VEH-0067,WH-017,3,FPS-0192,13.283421,75.775291,10.12,22,PLANNED
RT-0001964,MAN-000166,VEH-0067,WH-017,4,FPS-0517,13.118593,75.72327,19.17,42,PLANNED
RT-0001965,MAN-000166,VEH-0067,WH-017,4,FPS-0517,13.118593,75.72327,19.17,42,PLANNED
RT-0001966,MAN-000166,VEH-0067,WH-017,5,FPS-0017,13.254894,75.66061,16.6,36,PLANNED
RT-0001967,MAN-000166,VEH-0067,WH-017,5,FPS-0017,13.254894,75.66061,16.6,36,PLANNED
RT-0001968,MAN-000166,VEH-0067,WH-017,6,FPS-0117,13.073833,75.878258,30.99,68,PLANNED
RT-0001969,MAN-000166,VEH-0067,WH-017,6,FPS-0117,13.073833,75.878258,30.99,68,PLANNED
RT-0001970,MAN-000167,VEH-0017,WH-017,1,FPS-0492,13.226155,75.748465,10.48,23,DRAFT
RT-0001971,MAN-000167,VEH-0017,WH-017,1,FPS-0492,13.226155,75.748465,10.48,23,DRAFT
RT-0001972,MAN-000167,VEH-0017,WH-017,2,FPS-0092,13.331002,75.708381,12.44,27,DRAFT
RT-0001973,MAN-000167,VEH-0017,WH-017,2,FPS-0092,13.331002,75.708381,12.44,27,DRAFT
RT-0001974,MAN-000167,VEH-0017,WH-017,3,FPS-0317,13.195917,75.932657,28.54,62,DRAFT
RT-0001975,MAN-000167,VEH-0017,WH-017,3,FPS-0317,13.195917,75.932657,28.54,62,DRAFT
RT-0001976,MAN-000167,VEH-0017,WH-017,4,FPS-0567,13.236037,75.920872,4.64,10,DRAFT
RT-0001977,MAN-000167,VEH-0017,WH-017,4,FPS-0567,13.236037,75.920872,4.64,10,DRAFT
RT-0001978,MAN-000167,VEH-0017,WH-017,5,FPS-0417,13.229214,75.713491,22.46,49,DRAFT
RT-0001979,MAN-000167,VEH-0017,WH-017,5,FPS-0417,13.229214,75.713491,22.46,49,DRAFT
RT-0001980,MAN-000167,VEH-0017,WH-017,6,FPS-0442,13.152817,75.996131,31.76,69,DRAFT
RT-0001981,MAN-000167,VEH-0017,WH-017,6,FPS-0442,13.152817,75.996131,31.76,69,DRAFT
RT-0001982,MAN-000168,VEH-0017,WH-017,1,FPS-0367,13.1966,75.781412,5.63,12,PLANNED
RT-0001983,MAN-000168,VEH-0017,WH-017,1,FPS-0367,13.1966,75.781412,5.63,12,PLANNED
RT-0001984,MAN-000168,VEH-0017,WH-017,2,FPS-0592,13.148447,75.675344,12.67,27,PLANNED
RT-0001985,MAN-000168,VEH-0017,WH-017,2,FPS-0592,13.148447,75.675344,12.67,27,PLANNED
RT-0001986,MAN-000168,VEH-0017,WH-017,3,FPS-0267,13.161475,75.658826,2.3,5,PLANNED
RT-0001987,MAN-000168,VEH-0017,WH-017,3,FPS-0267,13.161475,75.658826,2.3,5,PLANNED
RT-0001988,MAN-000168,VEH-0017,WH-017,4,FPS-0167,12.998617,75.957954,37.12,81,PLANNED
RT-0001989,MAN-000168,VEH-0017,WH-017,4,FPS-0167,12.998617,75.957954,37.12,81,PLANNED
RT-0001990,MAN-000168,VEH-0017,WH-017,5,FPS-0342,13.071735,75.956488,8.13,17,PLANNED
RT-0001991,MAN-000168,VEH-0017,WH-017,5,FPS-0342,13.071735,75.956488,8.13,17,PLANNED
RT-0001992,MAN-000168,VEH-0017,WH-017,6,FPS-0042,13.314624,75.860998,28.92,63,PLANNED
RT-0001993,MAN-000168,VEH-0017,WH-017,6,FPS-0042,13.314624,75.860998,28.92,63,PLANNED
RT-0001994,MAN-000169,VEH-0068,WH-018,1,FPS-0243,13.680692,75.789313,4.13,9,PLANNED
RT-0001995,MAN-000169,VEH-0068,WH-018,1,FPS-0243,13.680692,75.789313,4.13,9,PLANNED
RT-0001996,MAN-000169,VEH-0068,WH-018,2,FPS-0118,13.821389,75.850761,16.99,37,PLANNED
RT-0001997,MAN-000169,VEH-0068,WH-018,2,FPS-0118,13.821389,75.850761,16.99,37,PLANNED
RT-0001998,MAN-000169,VEH-0068,WH-018,3,FPS-0293,13.481391,75.841962,37.82,83,PLANNED
RT-0001999,MAN-000169,VEH-0068,WH-018,3,FPS-0293,13.481391,75.841962,37.82,83,PLANNED
RT-0002000,MAN-000169,VEH-0068,WH-018,4,FPS-0543,13.773977,75.78324,33.15,72,PLANNED
RT-0002001,MAN-000169,VEH-0068,WH-018,4,FPS-0543,13.773977,75.78324,33.15,72,PLANNED
RT-0002002,MAN-000169,VEH-0068,WH-018,5,FPS-0468,13.773323,75.889436,11.47,25,PLANNED
RT-0002003,MAN-000169,VEH-0068,WH-018,5,FPS-0468,13.773323,75.889436,11.47,25,PLANNED
RT-0002004,MAN-000169,VEH-0068,WH-018,6,FPS-0193,13.653039,75.586188,35.38,77,PLANNED
RT-0002005,MAN-000169,VEH-0068,WH-018,6,FPS-0193,13.653039,75.586188,35.38,77,PLANNED
RT-0002006,MAN-000170,VEH-0018,WH-018,1,FPS-0593,13.654962,75.790071,3.31,7,DRAFT
RT-0002007,MAN-000170,VEH-0018,WH-018,1,FPS-0593,13.654962,75.790071,3.31,7,DRAFT
RT-0002008,MAN-000170,VEH-0018,WH-018,2,FPS-0343,13.562725,75.84845,12.04,26,DRAFT
RT-0002009,MAN-000170,VEH-0018,WH-018,2,FPS-0343,13.562725,75.84845,12.04,26,DRAFT
RT-0002010,MAN-000170,VEH-0018,WH-018,3,FPS-0068,13.517587,75.619412,25.26,55,DRAFT
RT-0002011,MAN-000170,VEH-0018,WH-018,3,FPS-0068,13.517587,75.619412,25.26,55,DRAFT
RT-0002012,MAN-000170,VEH-0018,WH-018,4,FPS-0093,13.770157,75.907351,41.91,92,DRAFT
RT-0002013,MAN-000170,VEH-0018,WH-018,4,FPS-0093,13.770157,75.907351,41.91,92,DRAFT
RT-0002014,MAN-000170,VEH-0018,WH-018,5,FPS-0518,13.569249,75.657943,35.0,77,DRAFT
RT-0002015,MAN-000170,VEH-0018,WH-018,5,FPS-0518,13.569249,75.657943,35.0,77,DRAFT
RT-0002016,MAN-000170,VEH-0018,WH-018,6,FPS-0268,13.527199,75.582277,9.42,20,DRAFT
RT-0002017,MAN-000170,VEH-0018,WH-018,6,FPS-0268,13.527199,75.582277,9.42,20,DRAFT
RT-0002018,MAN-000171,VEH-0143,WH-018,1,FPS-0443,13.546403,75.874343,17.5,38,PLANNED
RT-0002019,MAN-000171,VEH-0143,WH-018,1,FPS-0443,13.546403,75.874343,17.5,38,PLANNED
RT-0002020,MAN-000171,VEH-0143,WH-018,2,FPS-0018,13.490515,75.662928,23.69,52,PLANNED
RT-0002021,MAN-000171,VEH-0143,WH-018,2,FPS-0018,13.490515,75.662928,23.69,52,PLANNED
RT-0002022,MAN-000171,VEH-0143,WH-018,3,FPS-0218,13.670001,75.862045,29.35,64,PLANNED
RT-0002023,MAN-000171,VEH-0143,WH-018,3,FPS-0218,13.670001,75.862045,29.35,64,PLANNED
RT-0002024,MAN-000171,VEH-0143,WH-018,4,FPS-0393,13.719214,75.696379,18.72,41,PLANNED
RT-0002025,MAN-000171,VEH-0143,WH-018,4,FPS-0393,13.719214,75.696379,18.72,41,PLANNED
RT-0002026,MAN-000171,VEH-0143,WH-018,5,FPS-0143,13.498156,75.756693,25.43,55,PLANNED
RT-0002027,MAN-000171,VEH-0143,WH-018,5,FPS-0143,13.498156,75.756693,25.43,55,PLANNED
RT-0002028,MAN-000171,VEH-0143,WH-018,6,FPS-0493,13.664934,75.73333,18.72,41,PLANNED
RT-0002029,MAN-000171,VEH-0143,WH-018,6,FPS-0493,13.664934,75.73333,18.72,41,PLANNED
RT-0002030,MAN-000172,VEH-0118,WH-018,1,FPS-0043,13.483826,75.823625,20.5,45,DRAFT
RT-0002031,MAN-000172,VEH-0118,WH-018,1,FPS-0043,13.483826,75.823625,20.5,45,DRAFT
RT-0002032,MAN-000172,VEH-0118,WH-018,2,FPS-0418,13.524703,75.851544,5.46,12,DRAFT
RT-0002033,MAN-000172,VEH-0118,WH-018,2,FPS-0418,13.524703,75.851544,5.46,12,DRAFT
RT-0002034,MAN-000172,VEH-0118,WH-018,3,FPS-0318,13.652222,75.721233,19.99,43,DRAFT
RT-0002035,MAN-000172,VEH-0118,WH-018,3,FPS-0318,13.652222,75.721233,19.99,43,DRAFT
RT-0002036,MAN-000172,VEH-0118,WH-018,4,FPS-0168,13.529592,75.847304,19.28,42,DRAFT
RT-0002037,MAN-000172,VEH-0118,WH-018,4,FPS-0168,13.529592,75.847304,19.28,42,DRAFT
RT-0002038,MAN-000172,VEH-0118,WH-018,5,FPS-0568,13.818415,75.621833,40.31,88,DRAFT
RT-0002039,MAN-000172,VEH-0118,WH-018,5,FPS-0568,13.818415,75.621833,40.31,88,DRAFT
RT-0002040,MAN-000172,VEH-0118,WH-018,6,FPS-0368,13.507161,75.925757,47.71,104,DRAFT
RT-0002041,MAN-000172,VEH-0118,WH-018,6,FPS-0368,13.507161,75.925757,47.71,104,DRAFT
RT-0002042,MAN-000173,VEH-0019,WH-019,1,FPS-0094,12.764455,77.969764,23.08,50,PLANNED
RT-0002043,MAN-000173,VEH-0019,WH-019,1,FPS-0094,12.764455,77.969764,23.08,50,PLANNED
RT-0002044,MAN-000173,VEH-0019,WH-019,2,FPS-0569,12.834494,77.723364,27.83,61,PLANNED
RT-0002045,MAN-000173,VEH-0019,WH-019,2,FPS-0569,12.834494,77.723364,27.83,61,PLANNED
RT-0002046,MAN-000173,VEH-0019,WH-019,3,FPS-0269,12.828111,77.67288,5.52,12,PLANNED
RT-0002047,MAN-000173,VEH-0019,WH-019,3,FPS-0269,12.828111,77.67288,5.52,12,PLANNED
RT-0002048,MAN-000173,VEH-0019,WH-019,4,FPS-0494,12.926775,77.881977,25.18,55,PLANNED
RT-0002049,MAN-000173,VEH-0019,WH-019,4,FPS-0494,12.926775,77.881977,25.18,55,PLANNED
RT-0002050,MAN-000173,VEH-0019,WH-019,5,FPS-0444,12.845401,77.738133,18.03,39,PLANNED
RT-0002051,MAN-000173,VEH-0019,WH-019,5,FPS-0444,12.845401,77.738133,18.03,39,PLANNED
RT-0002052,MAN-000173,VEH-0019,WH-019,6,FPS-0544,13.062655,77.773172,24.45,53,PLANNED
RT-0002053,MAN-000173,VEH-0019,WH-019,6,FPS-0544,13.062655,77.773172,24.45,53,PLANNED
RT-0002054,MAN-000174,VEH-0144,WH-019,1,FPS-0394,12.752123,77.701706,17.75,39,PLANNED
RT-0002055,MAN-000174,VEH-0144,WH-019,1,FPS-0394,12.752123,77.701706,17.75,39,PLANNED
RT-0002056,MAN-000174,VEH-0144,WH-019,2,FPS-0019,12.853278,77.763,13.06,28,PLANNED
RT-0002057,MAN-000174,VEH-0144,WH-019,2,FPS-0019,12.853278,77.763,13.06,28,PLANNED
RT-0002058,MAN-000174,VEH-0144,WH-019,3,FPS-0369,12.803392,77.85454,11.37,25,PLANNED
RT-0002059,MAN-000174,VEH-0144,WH-019,3,FPS-0369,12.803392,77.85454,11.37,25,PLANNED
RT-0002060,MAN-000174,VEH-0144,WH-019,4,FPS-0169,12.892019,77.819669,10.56,23,PLANNED
RT-0002061,MAN-000174,VEH-0144,WH-019,4,FPS-0169,12.892019,77.819669,10.56,23,PLANNED
RT-0002062,MAN-000174,VEH-0144,WH-019,5,FPS-0344,12.735165,77.863993,18.09,39,PLANNED
RT-0002063,MAN-000174,VEH-0144,WH-019,5,FPS-0344,12.735165,77.863993,18.09,39,PLANNED
RT-0002064,MAN-000174,VEH-0144,WH-019,6,FPS-0194,12.809316,77.631111,26.57,58,PLANNED
RT-0002065,MAN-000174,VEH-0144,WH-019,6,FPS-0194,12.809316,77.631111,26.57,58,PLANNED
RT-0002066,MAN-000175,VEH-0044,WH-019,1,FPS-0519,12.741408,77.736194,17.01,37,PLANNED
RT-0002067,MAN-000175,VEH-0044,WH-019,1,FPS-0519,12.741408,77.736194,17.01,37,PLANNED
RT-0002068,MAN-000175,VEH-0044,WH-019,2,FPS-0594,12.845172,77.850105,16.9,37,PLANNED
RT-0002069,MAN-000175,VEH-0044,WH-019,2,FPS-0594,12.845172,77.850105,16.9,37,PLANNED
RT-0002070,MAN-000175,VEH-0044,WH-019,3,FPS-0044,12.982294,77.939703,18.08,39,PLANNED
RT-0002071,MAN-000175,VEH-0044,WH-019,3,FPS-0044,12.982294,77.939703,18.08,39,PLANNED
RT-0002072,MAN-000175,VEH-0044,WH-019,4,FPS-0219,13.032,77.940773,5.53,12,PLANNED
RT-0002073,MAN-000175,VEH-0044,WH-019,4,FPS-0219,13.032,77.940773,5.53,12,PLANNED
RT-0002074,MAN-000175,VEH-0044,WH-019,5,FPS-0144,13.027553,77.910657,3.3,7,PLANNED
RT-0002075,MAN-000175,VEH-0044,WH-019,5,FPS-0144,13.027553,77.910657,3.3,7,PLANNED
