allocation_id,cycle,fps_id,commodity,requested_kg,allocated_kg,warehouse_id,status,source,approved_by,approved_at
ALLOC-0001929,2026-02,FPS-0365,RICE,139,139,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001930,2026-02,FPS-0365,WHEAT,130,130,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001931,2026-02,FPS-0366,RICE,180,180,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001932,2026-02,FPS-0366,WHEAT,151,151,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001933,2026-02,FPS-0367,RICE,132,132,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001934,2026-02,FPS-0367,WHEAT,131,131,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001935,2026-02,FPS-0368,RICE,179,179,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001936,2026-02,FPS-0368,WHEAT,141,141,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001937,2026-02,FPS-0369,RICE,166,166,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001938,2026-02,FPS-0369,WHEAT,146,146,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001939,2026-02,FPS-0370,RICE,187,187,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001940,2026-02,FPS-0370,WHEAT,139,139,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001941,2026-02,FPS-0371,RICE,145,145,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001942,2026-02,FPS-0371,WHEAT,124,124,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001943,2026-02,FPS-0372,RICE,112,112,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001944,2026-02,FPS-0372,WHEAT,111,111,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001945,2026-02,FPS-0373,RICE,160,160,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001946,2026-02,FPS-0373,WHEAT,140,140,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001947,2026-02,FPS-0374,RICE,143,143,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001948,2026-02,FPS-0374,WHEAT,117,117,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001949,2026-02,FPS-0375,RICE,176,176,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001950,2026-02,FPS-0375,WHEAT,142,142,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001951,2026-02,FPS-0376,RICE,155,0,WH-001,BLOCKED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001952,2026-02,FPS-0376,WHEAT,128,128,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001953,2026-02,FPS-0377,RICE,172,172,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001954,2026-02,FPS-0377,WHEAT,138,138,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001955,2026-02,FPS-0378,RICE,206,206,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001956,2026-02,FPS-0378,WHEAT,155,155,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001957,2026-02,FPS-0379,RICE,132,132,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001958,2026-02,FPS-0379,WHEAT,118,118,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001959,2026-02,FPS-0380,RICE,192,192,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001960,2026-02,FPS-0380,WHEAT,131,131,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001961,2026-02,FPS-0381,RICE,167,167,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001962,2026-02,FPS-0381,WHEAT,150,150,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001963,2026-02,FPS-0382,RICE,133,133,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001964,2026-02,FPS-0382,WHEAT,119,119,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001965,2026-02,FPS-0383,RICE,131,131,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001966,2026-02,FPS-0383,WHEAT,114,114,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001967,2026-02,FPS-0384,RICE,241,241,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001968,2026-02,FPS-0384,WHEAT,175,175,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001969,2026-02,FPS-0385,RICE,220,220,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001970,2026-02,FPS-0385,WHEAT,159,159,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001971,2026-02,FPS-0386,RICE,164,164,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001972,2026-02,FPS-0386,WHEAT,144,144,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001973,2026-02,FPS-0387,RICE,271,271,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001974,2026-02,FPS-0387,WHEAT,199,199,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001975,2026-02,FPS-0388,RICE,138,138,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001976,2026-02,FPS-0388,WHEAT,139,139,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001977,2026-02,FPS-0389,RICE,148,148,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001978,2026-02,FPS-0389,WHEAT,124,124,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001979,2026-02,FPS-0390,RICE,189,189,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001980,2026-02,FPS-0390,WHEAT,146,146,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001981,2026-02,FPS-0391,RICE,168,168,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001982,2026-02,FPS-0391,WHEAT,131,131,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001983,2026-02,FPS-0392,RICE,174,174,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001984,2026-02,FPS-0392,WHEAT,148,148,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001985,2026-02,FPS-0393,RICE,170,170,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001986,2026-02,FPS-0393,WHEAT,140,140,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001987,2026-02,FPS-0394,RICE,166,166,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001988,2026-02,FPS-0394,WHEAT,125,125,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001989,2026-02,FPS-0395,RICE,130,130,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001990,2026-02,FPS-0395,WHEAT,120,120,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001991,2026-02,FPS-0396,RICE,135,135,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001992,2026-02,FPS-0396,WHEAT,118,118,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001993,2026-02,FPS-0397,RICE,160,160,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001994,2026-02,FPS-0397,WHEAT,144,144,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001995,2026-02,FPS-0398,RICE,154,154,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001996,2026-02,FPS-0398,WHEAT,138,138,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001997,2026-02,FPS-0399,RICE,154,154,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001998,2026-02,FPS-0399,WHEAT,133,133,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0001999,2026-02,FPS-0400,RICE,215,215,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002000,2026-02,FPS-0400,WHEAT,162,162,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002001,2026-02,FPS-0401,RICE,192,0,WH-001,BLOCKED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002002,2026-02,FPS-0401,WHEAT,141,141,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002003,2026-02,FPS-0402,RICE,135,135,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002004,2026-02,FPS-0402,WHEAT,130,130,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002005,2026-02,FPS-0403,RICE,124,124,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002006,2026-02,FPS-0403,WHEAT,120,120,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002007,2026-02,FPS-0404,RICE,143,143,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002008,2026-02,FPS-0404,WHEAT,124,124,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002009,2026-02,FPS-0405,RICE,170,170,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002010,2026-02,FPS-0405,WHEAT,146,146,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002011,2026-02,FPS-0406,RICE,228,228,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002012,2026-02,FPS-0406,WHEAT,155,155,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002013,2026-02,FPS-0407,RICE,143,143,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002014,2026-02,FPS-0407,WHEAT,122,122,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002015,2026-02,FPS-0408,RICE,131,131,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002016,2026-02,FPS-0408,WHEAT,120,120,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002017,2026-02,FPS-0409,RICE,130,130,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002018,2026-02,FPS-0409,WHEAT,123,123,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002019,2026-02,FPS-0410,RICE,220,220,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002020,2026-02,FPS-0410,WHEAT,146,146,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002021,2026-02,FPS-0411,RICE,130,130,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002022,2026-02,FPS-0411,WHEAT,118,118,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002023,2026-02,FPS-0412,RICE,195,195,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002024,2026-02,FPS-0412,WHEAT,152,152,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002025,2026-02,FPS-0413,RICE,153,153,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002026,2026-02,FPS-0413,WHEAT,129,129,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002027,2026-02,FPS-0414,RICE,208,208,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002028,2026-02,FPS-0414,WHEAT,143,143,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002029,2026-02,FPS-0415,RICE,172,172,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002030,2026-02,FPS-0415,WHEAT,143,143,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002031,2026-02,FPS-0416,RICE,138,138,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002032,2026-02,FPS-0416,WHEAT,126,126,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002033,2026-02,FPS-0417,RICE,132,132,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002034,2026-02,FPS-0417,WHEAT,128,128,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002035,2026-02,FPS-0418,RICE,236,236,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002036,2026-02,FPS-0418,WHEAT,165,165,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002037,2026-02,FPS-0419,RICE,198,198,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002038,2026-02,FPS-0419,WHEAT,146,146,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002039,2026-02,FPS-0420,RICE,192,192,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002040,2026-02,FPS-0420,WHEAT,161,161,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002041,2026-02,FPS-0421,RICE,189,189,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002042,2026-02,FPS-0421,WHEAT,150,150,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002043,2026-02,FPS-0422,RICE,157,157,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002044,2026-02,FPS-0422,WHEAT,129,129,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002045,2026-02,FPS-0423,RICE,167,167,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002046,2026-02,FPS-0423,WHEAT,139,139,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002047,2026-02,FPS-0424,RICE,189,189,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002048,2026-02,FPS-0424,WHEAT,146,146,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002049,2026-02,FPS-0425,RICE,144,144,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002050,2026-02,FPS-0425,WHEAT,133,133,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002051,2026-02,FPS-0426,RICE,191,0,WH-001,BLOCKED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002052,2026-02,FPS-0426,WHEAT,129,129,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002053,2026-02,FPS-0427,RICE,148,148,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002054,2026-02,FPS-0427,WHEAT,136,136,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002055,2026-02,FPS-0428,RICE,147,147,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002056,2026-02,FPS-0428,WHEAT,125,125,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002057,2026-02,FPS-0429,RICE,135,135,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002058,2026-02,FPS-0429,WHEAT,124,124,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002059,2026-02,FPS-0430,RICE,150,150,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002060,2026-02,FPS-0430,WHEAT,123,123,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002061,2026-02,FPS-0431,RICE,122,122,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002062,2026-02,FPS-0431,WHEAT,114,114,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002063,2026-02,FPS-0432,RICE,252,252,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002064,2026-02,FPS-0432,WHEAT,180,180,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002065,2026-02,FPS-0433,RICE,146,146,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002066,2026-02,FPS-0433,WHEAT,128,128,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002067,2026-02,FPS-0434,RICE,179,179,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002068,2026-02,FPS-0434,WHEAT,147,147,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002069,2026-02,FPS-0435,RICE,173,173,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002070,2026-02,FPS-0435,WHEAT,139,139,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002071,2026-02,FPS-0436,RICE,149,149,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002072,2026-02,FPS-0436,WHEAT,123,123,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002073,2026-02,FPS-0437,RICE,157,157,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002074,2026-02,FPS-0437,WHEAT,126,126,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002075,2026-02,FPS-0438,RICE,140,140,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002076,2026-02,FPS-0438,WHEAT,125,125,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002077,2026-02,FPS-0439,RICE,179,179,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002078,2026-02,FPS-0439,WHEAT,136,136,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002079,2026-02,FPS-0440,RICE,174,174,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002080,2026-02,FPS-0440,WHEAT,139,139,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002081,2026-02,FPS-0441,RICE,264,264,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002082,2026-02,FPS-0441,WHEAT,181,181,WH-016,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002083,2026-02,FPS-0442,RICE,140,140,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002084,2026-02,FPS-0442,WHEAT,118,118,WH-017,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002085,2026-02,FPS-0443,RICE,136,136,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002086,2026-02,FPS-0443,WHEAT,124,124,WH-018,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002087,2026-02,FPS-0444,RICE,133,133,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002088,2026-02,FPS-0444,WHEAT,111,111,WH-019,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002089,2026-02,FPS-0445,RICE,124,124,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002090,2026-02,FPS-0445,WHEAT,111,111,WH-020,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002091,2026-02,FPS-0446,RICE,133,133,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002092,2026-02,FPS-0446,WHEAT,127,127,WH-021,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002093,2026-02,FPS-0447,RICE,145,145,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002094,2026-02,FPS-0447,WHEAT,130,130,WH-022,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002095,2026-02,FPS-0448,RICE,150,150,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002096,2026-02,FPS-0448,WHEAT,135,135,WH-023,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002097,2026-02,FPS-0449,RICE,153,153,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002098,2026-02,FPS-0449,WHEAT,125,125,WH-024,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002099,2026-02,FPS-0450,RICE,127,127,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002100,2026-02,FPS-0450,WHEAT,116,116,WH-025,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002101,2026-02,FPS-0451,RICE,236,0,WH-001,BLOCKED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002102,2026-02,FPS-0451,WHEAT,152,152,WH-001,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002103,2026-02,FPS-0452,RICE,158,158,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002104,2026-02,FPS-0452,WHEAT,134,134,WH-002,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002105,2026-02,FPS-0453,RICE,128,128,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002106,2026-02,FPS-0453,WHEAT,124,124,WH-003,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002107,2026-02,FPS-0454,RICE,174,174,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002108,2026-02,FPS-0454,WHEAT,153,153,WH-004,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002109,2026-02,FPS-0455,RICE,161,161,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002110,2026-02,FPS-0455,WHEAT,134,134,WH-005,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002111,2026-02,FPS-0456,RICE,163,163,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002112,2026-02,FPS-0456,WHEAT,134,134,WH-006,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002113,2026-02,FPS-0457,RICE,177,177,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002114,2026-02,FPS-0457,WHEAT,135,135,WH-007,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002115,2026-02,FPS-0458,RICE,157,157,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002116,2026-02,FPS-0458,WHEAT,137,137,WH-008,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002117,2026-02,FPS-0459,RICE,181,181,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002118,2026-02,FPS-0459,WHEAT,146,146,WH-009,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002119,2026-02,FPS-0460,RICE,170,170,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002120,2026-02,FPS-0460,WHEAT,130,130,WH-010,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002121,2026-02,FPS-0461,RICE,179,179,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002122,2026-02,FPS-0461,WHEAT,136,136,WH-011,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002123,2026-02,FPS-0462,RICE,140,140,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002124,2026-02,FPS-0462,WHEAT,119,119,WH-012,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002125,2026-02,FPS-0463,RICE,218,218,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002126,2026-02,FPS-0463,WHEAT,152,152,WH-013,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002127,2026-02,FPS-0464,RICE,173,173,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002128,2026-02,FPS-0464,WHEAT,145,145,WH-014,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002129,2026-02,FPS-0465,RICE,142,142,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
ALLOC-0002130,2026-02,FPS-0465,WHEAT,123,123,WH-015,APPROVED,SYSTEM,OFF-00001,2025-12-29T11:00:00
