forecast_id,fps_id,cycle,commodity,baseline_demand_kg,intent_demand_kg,forecast_demand_kg,model_version,prediction_generated_at,training_dataset_version,prediction_horizon
FC-0002205,FPS-0503,2026-02,RICE,228,144,187,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002206,FPS-0503,2026-02,WHEAT,200,94,139,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002207,FPS-0504,2026-02,RICE,200,76,134,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002208,FPS-0504,2026-02,WHEAT,180,54,110,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002209,FPS-0505,2026-02,RICE,201,123,158,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002210,FPS-0505,2026-02,WHEAT,200,83,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002211,FPS-0506,2026-02,RICE,200,87,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002212,FPS-0506,2026-02,WHEAT,200,58,126,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002213,FPS-0507,2026-02,RICE,200,50,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002214,FPS-0507,2026-02,WHEAT,200,32,108,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002215,FPS-0508,2026-02,RICE,250,156,207,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002216,FPS-0508,2026-02,WHEAT,200,104,149,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002217,FPS-0509,2026-02,RICE,204,116,156,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002218,FPS-0509,2026-02,WHEAT,200,74,128,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002219,FPS-0510,2026-02,RICE,200,109,147,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002220,FPS-0510,2026-02,WHEAT,200,75,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002221,FPS-0511,2026-02,RICE,200,110,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002222,FPS-0511,2026-02,WHEAT,200,73,127,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002223,FPS-0512,2026-02,RICE,180,76,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002224,FPS-0512,2026-02,WHEAT,200,57,126,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002225,FPS-0513,2026-02,RICE,200,145,172,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002226,FPS-0513,2026-02,WHEAT,200,98,145,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002227,FPS-0514,2026-02,RICE,200,21,105,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002228,FPS-0514,2026-02,WHEAT,200,16,101,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002229,FPS-0515,2026-02,RICE,200,35,107,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002230,FPS-0515,2026-02,WHEAT,200,23,100,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002231,FPS-0516,2026-02,RICE,200,99,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002232,FPS-0516,2026-02,WHEAT,200,68,134,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002233,FPS-0517,2026-02,RICE,200,99,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002234,FPS-0517,2026-02,WHEAT,200,68,128,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002235,FPS-0518,2026-02,RICE,200,104,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002236,FPS-0518,2026-02,WHEAT,200,71,130,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002237,FPS-0519,2026-02,RICE,201,115,160,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002238,FPS-0519,2026-02,WHEAT,200,81,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002239,FPS-0520,2026-02,RICE,200,54,121,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002240,FPS-0520,2026-02,WHEAT,200,36,112,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002241,FPS-0521,2026-02,RICE,235,116,167,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002242,FPS-0521,2026-02,WHEAT,200,80,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002243,FPS-0522,2026-02,RICE,239,202,224,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002244,FPS-0522,2026-02,WHEAT,200,144,178,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002245,FPS-0523,2026-02,RICE,215,127,166,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002246,FPS-0523,2026-02,WHEAT,200,84,144,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002247,FPS-0524,2026-02,RICE,200,89,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002248,FPS-0524,2026-02,WHEAT,200,57,119,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002249,FPS-0525,2026-02,RICE,200,68,126,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002250,FPS-0525,2026-02,WHEAT,200,44,120,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002251,FPS-0526,2026-02,RICE,205,151,181,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002252,FPS-0526,2026-02,WHEAT,200,106,156,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002253,FPS-0527,2026-02,RICE,200,104,147,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002254,FPS-0527,2026-02,WHEAT,200,71,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002255,FPS-0528,2026-02,RICE,206,159,177,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002256,FPS-0528,2026-02,WHEAT,200,111,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002257,FPS-0529,2026-02,RICE,279,189,236,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002258,FPS-0529,2026-02,WHEAT,205,128,162,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002259,FPS-0530,2026-02,RICE,204,149,181,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002260,FPS-0530,2026-02,WHEAT,200,101,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002261,FPS-0531,2026-02,RICE,200,110,151,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002262,FPS-0531,2026-02,WHEAT,200,71,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002263,FPS-0532,2026-02,RICE,200,119,164,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002264,FPS-0532,2026-02,WHEAT,200,85,143,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002265,FPS-0533,2026-02,RICE,229,146,193,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002266,FPS-0533,2026-02,WHEAT,200,100,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002267,FPS-0534,2026-02,RICE,200,95,140,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002268,FPS-0534,2026-02,WHEAT,200,65,127,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002269,FPS-0535,2026-02,RICE,210,156,180,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002270,FPS-0535,2026-02,WHEAT,200,105,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002271,FPS-0536,2026-02,RICE,180,115,143,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002272,FPS-0536,2026-02,WHEAT,200,74,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002273,FPS-0537,2026-02,RICE,200,50,115,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002274,FPS-0537,2026-02,WHEAT,200,34,111,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002275,FPS-0538,2026-02,RICE,200,94,145,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002276,FPS-0538,2026-02,WHEAT,200,65,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002277,FPS-0539,2026-02,RICE,210,152,188,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002278,FPS-0539,2026-02,WHEAT,200,110,149,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002279,FPS-0540,2026-02,RICE,200,47,119,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002280,FPS-0540,2026-02,WHEAT,200,33,107,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002281,FPS-0541,2026-02,RICE,200,90,143,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002282,FPS-0541,2026-02,WHEAT,200,64,126,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002283,FPS-0542,2026-02,RICE,200,94,149,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002284,FPS-0542,2026-02,WHEAT,200,64,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002285,FPS-0543,2026-02,RICE,200,135,170,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002286,FPS-0543,2026-02,WHEAT,200,83,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002287,FPS-0544,2026-02,RICE,200,139,171,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002288,FPS-0544,2026-02,WHEAT,200,85,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002289,FPS-0545,2026-02,RICE,200,36,115,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002290,FPS-0545,2026-02,WHEAT,200,26,107,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002291,FPS-0546,2026-02,RICE,268,168,222,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002292,FPS-0546,2026-02,WHEAT,200,113,153,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002293,FPS-0547,2026-02,RICE,200,93,148,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002294,FPS-0547,2026-02,WHEAT,200,59,129,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002295,FPS-0548,2026-02,RICE,200,104,148,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002296,FPS-0548,2026-02,WHEAT,200,68,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002297,FPS-0549,2026-02,RICE,241,169,198,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002298,FPS-0549,2026-02,WHEAT,200,114,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002299,FPS-0550,2026-02,RICE,200,78,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002300,FPS-0550,2026-02,WHEAT,180,52,113,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002301,FPS-0551,2026-02,RICE,200,118,158,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002302,FPS-0551,2026-02,WHEAT,200,82,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002303,FPS-0552,2026-02,RICE,200,71,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002304,FPS-0552,2026-02,WHEAT,200,49,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002305,FPS-0553,2026-02,RICE,275,166,215,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002306,FPS-0553,2026-02,WHEAT,204,112,158,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002307,FPS-0554,2026-02,RICE,200,85,141,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002308,FPS-0554,2026-02,WHEAT,200,58,124,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002309,FPS-0555,2026-02,RICE,264,144,209,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002310,FPS-0555,2026-02,WHEAT,202,93,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002311,FPS-0556,2026-02,RICE,231,143,187,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002312,FPS-0556,2026-02,WHEAT,200,96,148,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002313,FPS-0557,2026-02,RICE,229,168,206,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002314,FPS-0557,2026-02,WHEAT,200,108,154,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002315,FPS-0558,2026-02,RICE,295,219,258,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002316,FPS-0558,2026-02,WHEAT,210,145,183,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002317,FPS-0559,2026-02,RICE,160,109,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002318,FPS-0559,2026-02,WHEAT,180,72,118,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002319,FPS-0560,2026-02,RICE,262,168,209,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002320,FPS-0560,2026-02,WHEAT,204,114,162,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002321,FPS-0561,2026-02,RICE,200,129,170,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002322,FPS-0561,2026-02,WHEAT,200,85,136,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002323,FPS-0562,2026-02,RICE,270,199,234,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002324,FPS-0562,2026-02,WHEAT,204,128,169,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002325,FPS-0563,2026-02,RICE,341,187,265,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002326,FPS-0563,2026-02,WHEAT,243,123,180,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002327,FPS-0564,2026-02,RICE,200,99,143,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002328,FPS-0564,2026-02,WHEAT,200,69,125,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002329,FPS-0565,2026-02,RICE,202,112,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002330,FPS-0565,2026-02,WHEAT,200,77,140,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002331,FPS-0566,2026-02,RICE,200,83,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002332,FPS-0566,2026-02,WHEAT,200,54,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002333,FPS-0567,2026-02,RICE,200,108,150,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002334,FPS-0567,2026-02,WHEAT,200,69,130,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002335,FPS-0568,2026-02,RICE,289,186,241,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002336,FPS-0568,2026-02,WHEAT,200,118,153,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002337,FPS-0569,2026-02,RICE,255,180,219,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002338,FPS-0569,2026-02,WHEAT,180,122,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002339,FPS-0570,2026-02,RICE,200,30,111,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002340,FPS-0570,2026-02,WHEAT,200,21,107,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002341,FPS-0571,2026-02,RICE,200,87,140,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002342,FPS-0571,2026-02,WHEAT,200,65,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002343,FPS-0572,2026-02,RICE,277,189,234,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002344,FPS-0572,2026-02,WHEAT,201,124,160,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002345,FPS-0573,2026-02,RICE,200,90,146,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002346,FPS-0573,2026-02,WHEAT,200,63,128,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002347,FPS-0574,2026-02,RICE,227,120,171,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002348,FPS-0574,2026-02,WHEAT,200,80,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002349,FPS-0575,2026-02,RICE,271,226,260,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002350,FPS-0575,2026-02,WHEAT,221,149,182,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002351,FPS-0576,2026-02,RICE,200,87,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002352,FPS-0576,2026-02,WHEAT,200,66,130,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002353,FPS-0577,2026-02,RICE,200,82,142,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002354,FPS-0577,2026-02,WHEAT,200,54,123,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002355,FPS-0578,2026-02,RICE,200,71,135,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002356,FPS-0578,2026-02,WHEAT,200,48,117,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002357,FPS-0579,2026-02,RICE,200,115,158,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002358,FPS-0579,2026-02,WHEAT,200,83,136,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002359,FPS-0580,2026-02,RICE,246,170,210,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002360,FPS-0580,2026-02,WHEAT,180,117,147,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002361,FPS-0581,2026-02,RICE,204,116,153,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002362,FPS-0581,2026-02,WHEAT,200,78,138,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002363,FPS-0582,2026-02,RICE,200,14,96,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002364,FPS-0582,2026-02,WHEAT,200,9,95,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002365,FPS-0583,2026-02,RICE,200,116,159,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002366,FPS-0583,2026-02,WHEAT,200,79,136,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002367,FPS-0584,2026-02,RICE,200,73,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002368,FPS-0584,2026-02,WHEAT,200,50,118,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002369,FPS-0585,2026-02,RICE,200,65,126,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002370,FPS-0585,2026-02,WHEAT,200,41,110,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002371,FPS-0586,2026-02,RICE,200,120,153,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002372,FPS-0586,2026-02,WHEAT,200,85,141,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002373,FPS-0587,2026-02,RICE,223,113,170,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002374,FPS-0587,2026-02,WHEAT,200,76,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002375,FPS-0588,2026-02,RICE,214,115,161,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002376,FPS-0588,2026-02,WHEAT,200,82,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002377,FPS-0589,2026-02,RICE,200,109,158,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002378,FPS-0589,2026-02,WHEAT,200,81,136,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002379,FPS-0590,2026-02,RICE,200,117,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002380,FPS-0590,2026-02,WHEAT,200,80,131,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002381,FPS-0591,2026-02,RICE,200,98,148,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002382,FPS-0591,2026-02,WHEAT,200,66,132,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002383,FPS-0592,2026-02,RICE,208,149,171,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002384,FPS-0592,2026-02,WHEAT,200,99,152,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002385,FPS-0593,2026-02,RICE,305,183,251,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002386,FPS-0593,2026-02,WHEAT,232,130,173,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002387,FPS-0594,2026-02,RICE,206,152,177,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002388,FPS-0594,2026-02,WHEAT,200,101,146,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002389,FPS-0595,2026-02,RICE,180,97,139,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002390,FPS-0595,2026-02,WHEAT,200,63,128,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002391,FPS-0596,2026-02,RICE,200,127,158,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002392,FPS-0596,2026-02,WHEAT,200,89,146,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002393,FPS-0597,2026-02,RICE,415,245,339,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002394,FPS-0597,2026-02,WHEAT,298,162,221,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002395,FPS-0598,2026-02,RICE,231,137,183,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002396,FPS-0598,2026-02,WHEAT,200,92,139,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002397,FPS-0599,2026-02,RICE,200,81,133,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002398,FPS-0599,2026-02,WHEAT,200,59,120,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002399,FPS-0600,2026-02,RICE,200,83,140,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002400,FPS-0600,2026-02,WHEAT,200,59,119,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002401,FPS-0001,2026-03,RICE,290,259,278,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002402,FPS-0001,2026-03,WHEAT,211,207,208,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002403,FPS-0002,2026-03,RICE,200,181,190,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002404,FPS-0002,2026-03,WHEAT,200,181,194,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002405,FPS-0003,2026-03,RICE,282,278,285,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002406,FPS-0003,2026-03,WHEAT,213,191,193,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002407,FPS-0004,2026-03,RICE,200,190,200,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002408,FPS-0004,2026-03,WHEAT,200,196,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002409,FPS-0005,2026-03,RICE,204,181,196,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002410,FPS-0005,2026-03,WHEAT,200,204,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002411,FPS-0006,2026-03,RICE,294,281,269,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002412,FPS-0006,2026-03,WHEAT,214,184,201,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002413,FPS-0007,2026-03,RICE,200,188,193,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002414,FPS-0007,2026-03,WHEAT,200,194,219,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002415,FPS-0008,2026-03,RICE,205,181,193,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002416,FPS-0008,2026-03,WHEAT,200,204,207,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002417,FPS-0009,2026-03,RICE,200,173,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002418,FPS-0009,2026-03,WHEAT,200,194,199,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002419,FPS-0010,2026-03,RICE,246,250,246,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002420,FPS-0010,2026-03,WHEAT,180,168,177,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
FC-0002421,FPS-0011,2026-03,RICE,200,182,191,xgb-v1.0,2025-12-28T10:00:00,hist-v1-202512,30d
