transaction_id,beneficiary_id,fps_id,cycle,commodity,quantity_kg,transaction_time,status,receipt_number
EPOS-00006620,BEN-007834,FPS-0450,2026-02,WHEAT,2,2026-02-12T16:00:00,CANCELLED,RCT913160
EPOS-00006621,BEN-003644,FPS-0450,2026-02,RICE,3,2026-02-13T09:00:00,SUCCESS,RCT742683
EPOS-00006622,BEN-003644,FPS-0450,2026-02,WHEAT,3,2026-02-12T13:00:00,SUCCESS,RCT161415
EPOS-00006623,BEN-008622,FPS-0450,2026-02,RICE,5,2026-02-16T15:00:00,SUCCESS,RCT572261
EPOS-00006624,BEN-008622,FPS-0450,2026-02,WHEAT,3,2026-02-14T16:00:00,SUCCESS,RCT213781
EPOS-00006625,BEN-000475,FPS-0450,2026-02,RICE,7,2026-02-25T14:00:00,SUCCESS,RCT814071
EPOS-00006626,BEN-000475,FPS-0450,2026-02,WHEAT,5,2026-02-24T15:00:00,SUCCESS,RCT426986
EPOS-00006627,BEN-001969,FPS-0450,2026-02,RICE,5,2026-02-21T14:00:00,SUCCESS,RCT251419
EPOS-00006628,BEN-001969,FPS-0450,2026-02,WHEAT,3,2026-02-19T16:00:00,SUCCESS,RCT303274
EPOS-00006629,BEN-009271,FPS-0450,2026-02,RICE,15,2026-02-21T09:00:00,SUCCESS,RCT174197
EPOS-00006630,BEN-009271,FPS-0450,2026-02,WHEAT,10,2026-02-20T10:00:00,SUCCESS,RCT260332
EPOS-00006631,BEN-002035,FPS-0450,2026-02,RICE,8,2026-02-23T11:00:00,SUCCESS,RCT946865
EPOS-00006632,BEN-002035,FPS-0450,2026-02,WHEAT,4,2026-02-22T11:00:00,SUCCESS,RCT938226
EPOS-00006633,BEN-007648,FPS-0450,2026-02,RICE,9,2026-02-11T17:00:00,SUCCESS,RCT225943
EPOS-00006634,BEN-007648,FPS-0450,2026-02,WHEAT,2,2026-02-20T16:00:00,SUCCESS,RCT610808
EPOS-00006635,BEN-009664,FPS-0288,2026-02,RICE,5,2026-02-11T17:00:00,SUCCESS,RCT310042
EPOS-00006636,BEN-009664,FPS-0288,2026-02,WHEAT,3,2026-02-20T17:00:00,SUCCESS,RCT301152
EPOS-00006637,BEN-001881,FPS-0288,2026-02,RICE,18,2026-02-11T11:00:00,SUCCESS,RCT885318
EPOS-00006638,BEN-001881,FPS-0288,2026-02,WHEAT,11,2026-02-16T17:00:00,SUCCESS,RCT736747
EPOS-00006639,BEN-007222,FPS-0288,2026-02,RICE,9,2026-02-21T14:00:00,SUCCESS,RCT288997
EPOS-00006640,BEN-007222,FPS-0288,2026-02,WHEAT,4,2026-02-24T10:00:00,SUCCESS,RCT840632
EPOS-00006641,BEN-009883,FPS-0288,2026-02,RICE,7,2026-02-22T12:00:00,SUCCESS,RCT569673
EPOS-00006642,BEN-009883,FPS-0288,2026-02,WHEAT,4,2026-02-16T13:00:00,SUCCESS,RCT780076
EPOS-00006643,BEN-007810,FPS-0288,2026-02,RICE,11,2026-02-12T16:00:00,FAILED,RCT591064
EPOS-00006644,BEN-007810,FPS-0288,2026-02,WHEAT,7,2026-02-17T10:00:00,FAILED,RCT453331
EPOS-00006645,BEN-008976,FPS-0288,2026-02,RICE,17,2026-02-23T14:00:00,SUCCESS,RCT409744
EPOS-00006646,BEN-008976,FPS-0288,2026-02,WHEAT,12,2026-02-16T10:00:00,SUCCESS,RCT619172
EPOS-00006647,BEN-003433,FPS-0288,2026-02,RICE,7,2026-02-14T10:00:00,SUCCESS,RCT118549
EPOS-00006648,BEN-003433,FPS-0288,2026-02,WHEAT,3,2026-02-22T12:00:00,SUCCESS,RCT627863
EPOS-00006649,BEN-008115,FPS-0288,2026-02,RICE,5,2026-02-11T10:00:00,SUCCESS,RCT148372
EPOS-00006650,BEN-008115,FPS-0288,2026-02,WHEAT,2,2026-02-12T09:00:00,SUCCESS,RCT480017
EPOS-00006651,BEN-001286,FPS-0288,2026-02,RICE,15,2026-02-12T10:00:00,SUCCESS,RCT849030
EPOS-00006652,BEN-001286,FPS-0288,2026-02,WHEAT,12,2026-02-13T11:00:00,SUCCESS,RCT822831
EPOS-00006653,BEN-003556,FPS-0288,2026-02,RICE,18,2026-02-12T15:00:00,SUCCESS,RCT228402
EPOS-00006654,BEN-003556,FPS-0288,2026-02,WHEAT,10,2026-02-23T16:00:00,SUCCESS,RCT903743
EPOS-00006655,BEN-007897,FPS-0424,2026-02,RICE,4,2026-02-16T15:00:00,SUCCESS,RCT961542
EPOS-00006656,BEN-007897,FPS-0424,2026-02,WHEAT,2,2026-02-21T11:00:00,SUCCESS,RCT493416
EPOS-00006657,BEN-005018,FPS-0424,2026-02,RICE,18,2026-02-20T13:00:00,SUCCESS,RCT905991
EPOS-00006658,BEN-005018,FPS-0424,2026-02,WHEAT,12,2026-02-16T14:00:00,SUCCESS,RCT555730
EPOS-00006659,BEN-007502,FPS-0424,2026-02,RICE,8,2026-02-10T14:00:00,SUCCESS,RCT888414
EPOS-00006660,BEN-007502,FPS-0424,2026-02,WHEAT,4,2026-02-12T10:00:00,SUCCESS,RCT139611
EPOS-00006661,BEN-009022,FPS-0424,2026-02,RICE,6,2026-02-24T11:00:00,SUCCESS,RCT784536
EPOS-00006662,BEN-009022,FPS-0424,2026-02,WHEAT,7,2026-02-22T15:00:00,SUCCESS,RCT116339
EPOS-00006663,BEN-003393,FPS-0424,2026-02,RICE,16,2026-02-16T11:00:00,FAILED,RCT863141
EPOS-00006664,BEN-003393,FPS-0424,2026-02,WHEAT,10,2026-02-11T11:00:00,SUCCESS,RCT175744
EPOS-00006665,BEN-002625,FPS-0424,2026-02,RICE,15,2026-02-13T11:00:00,SUCCESS,RCT319122
EPOS-00006666,BEN-002625,FPS-0424,2026-02,WHEAT,10,2026-02-19T15:00:00,SUCCESS,RCT410377
EPOS-00006667,BEN-009112,FPS-0424,2026-02,RICE,5,2026-02-13T10:00:00,SUCCESS,RCT416168
EPOS-00006668,BEN-009112,FPS-0424,2026-02,WHEAT,3,2026-02-10T11:00:00,SUCCESS,RCT752848
EPOS-00006669,BEN-005243,FPS-0424,2026-02,RICE,21,2026-02-23T12:00:00,CANCELLED,RCT381251
EPOS-00006670,BEN-005243,FPS-0424,2026-02,WHEAT,11,2026-02-13T17:00:00,SUCCESS,RCT638675
EPOS-00006671,BEN-003902,FPS-0424,2026-02,RICE,21,2026-02-16T14:00:00,SUCCESS,RCT262738
EPOS-00006672,BEN-003902,FPS-0424,2026-02,WHEAT,12,2026-02-13T17:00:00,CANCELLED,RCT797970
EPOS-00006673,BEN-005467,FPS-0424,2026-02,RICE,9,2026-02-19T16:00:00,SUCCESS,RCT337898
EPOS-00006674,BEN-005467,FPS-0424,2026-02,WHEAT,7,2026-02-17T13:00:00,SUCCESS,RCT879962
EPOS-00006675,BEN-000499,FPS-0424,2026-02,RICE,9,2026-02-11T11:00:00,SUCCESS,RCT705986
EPOS-00006676,BEN-000499,FPS-0424,2026-02,WHEAT,4,2026-02-24T09:00:00,SUCCESS,RCT137677
EPOS-00006677,BEN-005069,FPS-0058,2026-02,RICE,4,2026-02-14T16:00:00,SUCCESS,RCT179293
EPOS-00006678,BEN-005069,FPS-0058,2026-02,WHEAT,5,2026-02-21T09:00:00,SUCCESS,RCT256865
EPOS-00006679,BEN-002949,FPS-0058,2026-02,RICE,15,2026-02-12T17:00:00,SUCCESS,RCT806101
EPOS-00006680,BEN-002949,FPS-0058,2026-02,WHEAT,14,2026-02-23T15:00:00,CANCELLED,RCT845289
EPOS-00006681,BEN-004811,FPS-0058,2026-02,RICE,12,2026-02-21T11:00:00,SUCCESS,RCT817180
EPOS-00006682,BEN-004811,FPS-0058,2026-02,WHEAT,8,2026-02-17T11:00:00,SUCCESS,RCT732644
EPOS-00006683,BEN-003933,FPS-0058,2026-02,RICE,8,2026-02-16T12:00:00,SUCCESS,RCT107256
EPOS-00006684,BEN-003933,FPS-0058,2026-02,WHEAT,4,2026-02-25T17:00:00,SUCCESS,RCT517582
EPOS-00006685,BEN-002153,FPS-0058,2026-02,RICE,10,2026-02-25T13:00:00,SUCCESS,RCT624623
EPOS-00006686,BEN-002153,FPS-0058,2026-02,WHEAT,7,2026-02-20T13:00:00,CANCELLED,RCT802017
EPOS-00006687,BEN-005248,FPS-0058,2026-02,RICE,10,2026-02-18T15:00:00,SUCCESS,RCT661870
EPOS-00006688,BEN-005248,FPS-0058,2026-02,WHEAT,7,2026-02-16T17:00:00,CANCELLED,RCT384937
EPOS-00006689,BEN-004069,FPS-0058,2026-02,RICE,8,2026-02-13T15:00:00,SUCCESS,RCT544061
EPOS-00006690,BEN-004069,FPS-0058,2026-02,WHEAT,3,2026-02-16T16:00:00,SUCCESS,RCT987446
EPOS-00006691,BEN-006110,FPS-0058,2026-02,RICE,15,2026-02-15T11:00:00,SUCCESS,RCT792447
EPOS-00006692,BEN-006110,FPS-0058,2026-02,WHEAT,7,2026-02-19T16:00:00,SUCCESS,RCT980176
EPOS-00006693,BEN-003388,FPS-0058,2026-02,RICE,8,2026-02-20T12:00:00,SUCCESS,RCT319489
EPOS-00006694,BEN-003388,FPS-0058,2026-02,WHEAT,5,2026-02-17T17:00:00,SUCCESS,RCT999999
EPOS-00006695,BEN-001853,FPS-0058,2026-02,RICE,14,2026-02-16T14:00:00,FAILED,RCT558047
EPOS-00006696,BEN-001853,FPS-0058,2026-02,WHEAT,11,2026-02-20T12:00:00,SUCCESS,RCT150757
EPOS-00006697,BEN-002784,FPS-0058,2026-02,RICE,11,2026-02-19T15:00:00,SUCCESS,RCT251902
EPOS-00006698,BEN-002784,FPS-0058,2026-02,WHEAT,4,2026-02-25T17:00:00,CANCELLED,RCT655402
EPOS-00006699,BEN-006580,FPS-0447,2026-02,RICE,11,2026-02-17T15:00:00,SUCCESS,RCT645226
EPOS-00006700,BEN-006580,FPS-0447,2026-02,WHEAT,6,2026-02-15T15:00:00,SUCCESS,RCT739530
EPOS-00006701,BEN-004451,FPS-0447,2026-02,RICE,9,2026-02-17T11:00:00,SUCCESS,RCT245400
EPOS-00006702,BEN-004451,FPS-0447,2026-02,WHEAT,8,2026-02-21T12:00:00,SUCCESS,RCT948738
EPOS-00006703,BEN-001196,FPS-0447,2026-02,RICE,8,2026-02-22T09:00:00,SUCCESS,RCT753493
EPOS-00006704,BEN-001196,FPS-0447,2026-02,WHEAT,5,2026-02-25T10:00:00,SUCCESS,RCT359429
EPOS-00006705,BEN-004715,FPS-0447,2026-02,RICE,2,2026-02-24T12:00:00,FAILED,RCT677462
EPOS-00006706,BEN-004715,FPS-0447,2026-02,WHEAT,1,2026-02-11T14:00:00,SUCCESS,RCT722764
EPOS-00006707,BEN-002067,FPS-0447,2026-02,RICE,6,2026-02-12T13:00:00,SUCCESS,RCT915374
EPOS-00006708,BEN-002067,FPS-0447,2026-02,WHEAT,6,2026-02-17T11:00:00,SUCCESS,RCT913629
EPOS-00006709,BEN-000800,FPS-0447,2026-02,RICE,9,2026-02-21T16:00:00,SUCCESS,RCT343007
EPOS-00006710,BEN-000800,FPS-0447,2026-02,WHEAT,4,2026-02-19T16:00:00,SUCCESS,RCT833304
EPOS-00006711,BEN-008250,FPS-0447,2026-02,RICE,1,2026-02-19T10:00:00,SUCCESS,RCT969798
EPOS-00006712,BEN-008250,FPS-0447,2026-02,WHEAT,1,2026-02-13T09:00:00,CANCELLED,RCT543700
EPOS-00006713,BEN-006495,FPS-0447,2026-02,RICE,13,2026-02-23T09:00:00,SUCCESS,RCT193009
EPOS-00006714,BEN-006495,FPS-0447,2026-02,WHEAT,10,2026-02-15T11:00:00,SUCCESS,RCT596504
EPOS-00006715,BEN-005102,FPS-0594,2026-02,RICE,20,2026-02-11T09:00:00,CANCELLED,RCT244262
EPOS-00006716,BEN-005102,FPS-0594,2026-02,WHEAT,11,2026-02-25T11:00:00,SUCCESS,RCT154370
EPOS-00006717,BEN-008929,FPS-0594,2026-02,RICE,18,2026-02-23T16:00:00,SUCCESS,RCT365543
EPOS-00006718,BEN-008929,FPS-0594,2026-02,WHEAT,11,2026-02-22T10:00:00,SUCCESS,RCT156855
EPOS-00006719,BEN-003911,FPS-0594,2026-02,RICE,13,2026-02-10T17:00:00,CANCELLED,RCT765777
EPOS-00006720,BEN-003911,FPS-0594,2026-02,WHEAT,8,2026-02-10T17:00:00,SUCCESS,RCT639223
EPOS-00006721,BEN-002825,FPS-0594,2026-02,RICE,7,2026-02-22T10:00:00,SUCCESS,RCT952991
EPOS-00006722,BEN-002825,FPS-0594,2026-02,WHEAT,9,2026-02-24T17:00:00,SUCCESS,RCT859207
EPOS-00006723,BEN-002496,FPS-0594,2026-02,RICE,7,2026-02-10T11:00:00,SUCCESS,RCT423132
EPOS-00006724,BEN-002496,FPS-0594,2026-02,WHEAT,6,2026-02-18T10:00:00,SUCCESS,RCT643974
EPOS-00006725,BEN-006926,FPS-0594,2026-02,RICE,7,2026-02-11T13:00:00,SUCCESS,RCT636329
EPOS-00006726,BEN-006926,FPS-0594,2026-02,WHEAT,5,2026-02-11T12:00:00,SUCCESS,RCT598997
EPOS-00006727,BEN-006356,FPS-0594,2026-02,RICE,15,2026-02-25T09:00:00,SUCCESS,RCT523874
EPOS-00006728,BEN-006356,FPS-0594,2026-02,WHEAT,7,2026-02-21T10:00:00,SUCCESS,RCT804014
EPOS-00006729,BEN-002498,FPS-0594,2026-02,RICE,18,2026-02-10T09:00:00,SUCCESS,RCT735043
EPOS-00006730,BEN-002498,FPS-0594,2026-02,WHEAT,12,2026-02-13T10:00:00,SUCCESS,RCT102241
EPOS-00006731,BEN-001078,FPS-0594,2026-02,RICE,2,2026-02-12T16:00:00,SUCCESS,RCT275330
EPOS-00006732,BEN-001078,FPS-0594,2026-02,WHEAT,1,2026-02-15T09:00:00,SUCCESS,RCT775536
EPOS-00006733,BEN-008058,FPS-0594,2026-02,RICE,20,2026-02-12T14:00:00,SUCCESS,RCT452671
EPOS-00006734,BEN-008058,FPS-0594,2026-02,WHEAT,12,2026-02-13T10:00:00,SUCCESS,RCT475363
EPOS-00006735,BEN-001523,FPS-0037,2026-02,RICE,5,2026-02-12T15:00:00,SUCCESS,RCT345695
EPOS-00006736,BEN-001523,FPS-0037,2026-02,WHEAT,2,2026-02-17T15:00:00,SUCCESS,RCT583704
EPOS-00006737,BEN-005025,FPS-0037,2026-02,RICE,11,2026-02-10T17:00:00,SUCCESS,RCT623377
EPOS-00006738,BEN-005025,FPS-0037,2026-02,WHEAT,7,2026-02-20T16:00:00,SUCCESS,RCT279623
EPOS-00006739,BEN-003884,FPS-0037,2026-02,RICE,18,2026-02-18T15:00:00,SUCCESS,RCT418477
EPOS-00006740,BEN-003884,FPS-0037,2026-02,WHEAT,13,2026-02-19T09:00:00,SUCCESS,RCT550022
EPOS-00006741,BEN-000491,FPS-0037,2026-02,RICE,11,2026-02-25T11:00:00,SUCCESS,RCT908782
EPOS-00006742,BEN-000491,FPS-0037,2026-02,WHEAT,6,2026-02-10T12:00:00,SUCCESS,RCT361887
EPOS-00006743,BEN-004933,FPS-0037,2026-02,RICE,18,2026-02-17T17:00:00,SUCCESS,RCT785166
EPOS-00006744,BEN-004933,FPS-0037,2026-02,WHEAT,13,2026-02-10T15:00:00,SUCCESS,RCT400388
EPOS-00006745,BEN-000495,FPS-0037,2026-02,RICE,6,2026-02-15T17:00:00,SUCCESS,RCT539922
EPOS-00006746,BEN-000495,FPS-0037,2026-02,WHEAT,7,2026-02-17T14:00:00,SUCCESS,RCT628059
EPOS-00006747,BEN-000917,FPS-0037,2026-02,RICE,14,2026-02-16T14:00:00,SUCCESS,RCT855089
EPOS-00006748,BEN-000917,FPS-0037,2026-02,WHEAT,8,2026-02-20T14:00:00,SUCCESS,RCT251970
EPOS-00006749,BEN-006061,FPS-0037,2026-02,RICE,10,2026-02-12T09:00:00,SUCCESS,RCT827119
EPOS-00006750,BEN-006061,FPS-0037,2026-02,WHEAT,8,2026-02-24T15:00:00,SUCCESS,RCT385718
EPOS-00006751,BEN-005444,FPS-0037,2026-02,RICE,10,2026-02-13T17:00:00,CANCELLED,RCT885509
EPOS-00006752,BEN-005444,FPS-0037,2026-02,WHEAT,7,2026-02-24T09:00:00,FAILED,RCT547081
EPOS-00006753,BEN-000291,FPS-0037,2026-02,RICE,4,2026-02-14T10:00:00,CANCELLED,RCT239204
EPOS-00006754,BEN-000291,FPS-0037,2026-02,WHEAT,5,2026-02-21T14:00:00,SUCCESS,RCT749972
EPOS-00006755,BEN-003514,FPS-0037,2026-02,RICE,2,2026-02-21T17:00:00,SUCCESS,RCT468534
EPOS-00006756,BEN-003514,FPS-0037,2026-02,WHEAT,1,2026-02-17T13:00:00,SUCCESS,RCT897603
EPOS-00006757,BEN-009105,FPS-0037,2026-02,RICE,5,2026-02-16T12:00:00,SUCCESS,RCT101207
EPOS-00006758,BEN-009105,FPS-0037,2026-02,WHEAT,2,2026-02-15T14:00:00,SUCCESS,RCT981835
EPOS-00006759,BEN-006032,FPS-0159,2026-02,RICE,9,2026-02-22T16:00:00,SUCCESS,RCT649941
EPOS-00006760,BEN-006032,FPS-0159,2026-02,WHEAT,8,2026-02-11T10:00:00,SUCCESS,RCT559812
EPOS-00006761,BEN-001255,FPS-0159,2026-02,RICE,18,2026-02-21T14:00:00,SUCCESS,RCT229346
EPOS-00006762,BEN-001255,FPS-0159,2026-02,WHEAT,13,2026-02-18T17:00:00,SUCCESS,RCT412716
EPOS-00006763,BEN-003826,FPS-0159,2026-02,RICE,10,2026-02-19T09:00:00,SUCCESS,RCT443402
EPOS-00006764,BEN-003826,FPS-0159,2026-02,WHEAT,7,2026-02-21T16:00:00,SUCCESS,RCT706999
EPOS-00006765,BEN-006853,FPS-0159,2026-02,RICE,7,2026-02-17T12:00:00,SUCCESS,RCT679651
EPOS-00006766,BEN-006853,FPS-0159,2026-02,WHEAT,9,2026-02-23T17:00:00,SUCCESS,RCT368458
EPOS-00006767,BEN-007525,FPS-0159,2026-02,RICE,13,2026-02-15T13:00:00,SUCCESS,RCT291707
EPOS-00006768,BEN-007525,FPS-0159,2026-02,WHEAT,7,2026-02-10T17:00:00,SUCCESS,RCT578378
EPOS-00006769,BEN-004465,FPS-0159,2026-02,RICE,2,2026-02-13T11:00:00,SUCCESS,RCT474798
EPOS-00006770,BEN-004465,FPS-0159,2026-02,WHEAT,1,2026-02-13T13:00:00,SUCCESS,RCT839998
EPOS-00006771,BEN-005975,FPS-0159,2026-02,RICE,10,2026-02-25T10:00:00,SUCCESS,RCT361940
EPOS-00006772,BEN-005975,FPS-0159,2026-02,WHEAT,4,2026-02-14T16:00:00,SUCCESS,RCT908277
EPOS-00006773,BEN-000020,FPS-0159,2026-02,RICE,8,2026-02-10T09:00:00,SUCCESS,RCT119777
EPOS-00006774,BEN-000020,FPS-0159,2026-02,WHEAT,4,2026-02-16T12:00:00,SUCCESS,RCT927810
EPOS-00006775,BEN-003624,FPS-0159,2026-02,RICE,16,2026-02-18T09:00:00,SUCCESS,RCT987217
EPOS-00006776,BEN-003624,FPS-0159,2026-02,WHEAT,9,2026-02-17T16:00:00,SUCCESS,RCT511433
EPOS-00006777,BEN-004873,FPS-0159,2026-02,RICE,9,2026-02-16T11:00:00,CANCELLED,RCT530309
EPOS-00006778,BEN-004873,FPS-0159,2026-02,WHEAT,4,2026-02-10T12:00:00,SUCCESS,RCT599887
EPOS-00006779,BEN-002928,FPS-0430,2026-02,RICE,18,2026-02-15T17:00:00,SUCCESS,RCT170592
EPOS-00006780,BEN-002928,FPS-0430,2026-02,WHEAT,11,2026-02-12T12:00:00,SUCCESS,RCT660028
EPOS-00006781,BEN-007923,FPS-0430,2026-02,RICE,4,2026-02-14T14:00:00,SUCCESS,RCT669825
EPOS-00006782,BEN-007923,FPS-0430,2026-02,WHEAT,3,2026-02-20T16:00:00,CANCELLED,RCT800248
EPOS-00006783,BEN-003436,FPS-0430,2026-02,RICE,3,2026-02-23T15:00:00,SUCCESS,RCT227715
EPOS-00006784,BEN-003436,FPS-0430,2026-02,WHEAT,3,2026-02-20T13:00:00,SUCCESS,RCT273298
EPOS-00006785,BEN-000478,FPS-0430,2026-02,RICE,10,2026-02-14T10:00:00,SUCCESS,RCT215014
EPOS-00006786,BEN-000478,FPS-0430,2026-02,WHEAT,6,2026-02-22T14:00:00,FAILED,RCT399894
EPOS-00006787,BEN-000565,FPS-0430,2026-02,RICE,10,2026-02-22T10:00:00,SUCCESS,RCT285077
EPOS-00006788,BEN-000565,FPS-0430,2026-02,WHEAT,6,2026-02-18T15:00:00,SUCCESS,RCT382707
EPOS-00006789,BEN-004650,FPS-0430,2026-02,RICE,8,2026-02-17T11:00:00,SUCCESS,RCT305806
EPOS-00006790,BEN-004650,FPS-0430,2026-02,WHEAT,5,2026-02-24T11:00:00,SUCCESS,RCT328330
EPOS-00006791,BEN-007769,FPS-0430,2026-02,RICE,4,2026-02-19T15:00:00,SUCCESS,RCT491952
EPOS-00006792,BEN-007769,FPS-0430,2026-02,WHEAT,5,2026-02-20T15:00:00,SUCCESS,RCT228616
EPOS-00006793,BEN-008041,FPS-0430,2026-02,RICE,20,2026-02-12T12:00:00,SUCCESS,RCT424098
EPOS-00006794,BEN-008041,FPS-0430,2026-02,WHEAT,10,2026-02-15T15:00:00,SUCCESS,RCT278078
EPOS-00006795,BEN-001086,FPS-0430,2026-02,RICE,21,2026-02-19T14:00:00,SUCCESS,RCT616907
EPOS-00006796,BEN-001086,FPS-0430,2026-02,WHEAT,12,2026-02-17T14:00:00,SUCCESS,RCT259902
EPOS-00006797,BEN-003484,FPS-0430,2026-02,RICE,21,2026-02-24T10:00:00,SUCCESS,RCT108540
EPOS-00006798,BEN-003484,FPS-0430,2026-02,WHEAT,6,2026-02-21T13:00:00,SUCCESS,RCT492005
EPOS-00006799,BEN-002469,FPS-0173,2026-02,RICE,15,2026-02-23T14:00:00,SUCCESS,RCT818136
EPOS-00006800,BEN-002469,FPS-0173,2026-02,WHEAT,7,2026-02-15T13:00:00,SUCCESS,RCT996521
EPOS-00006801,BEN-001999,FPS-0173,2026-02,RICE,6,2026-02-17T12:00:00,SUCCESS,RCT871535
EPOS-00006802,BEN-001999,FPS-0173,2026-02,WHEAT,7,2026-02-20T09:00:00,SUCCESS,RCT411649
EPOS-00006803,BEN-000429,FPS-0173,2026-02,RICE,5,2026-02-22T14:00:00,CANCELLED,RCT619938
EPOS-00006804,BEN-000429,FPS-0173,2026-02,WHEAT,3,2026-02-12T16:00:00,SUCCESS,RCT478251
EPOS-00006805,BEN-002460,FPS-0173,2026-02,RICE,8,2026-02-20T15:00:00,SUCCESS,RCT815046
EPOS-00006806,BEN-002460,FPS-0173,2026-02,WHEAT,5,2026-02-22T11:00:00,SUCCESS,RCT497688
EPOS-00006807,BEN-005798,FPS-0173,2026-02,RICE,10,2026-02-24T13:00:00,SUCCESS,RCT349721
EPOS-00006808,BEN-005798,FPS-0173,2026-02,WHEAT,11,2026-02-21T16:00:00,SUCCESS,RCT811548
EPOS-00006809,BEN-009202,FPS-0173,2026-02,RICE,13,2026-02-23T10:00:00,SUCCESS,RCT183033
EPOS-00006810,BEN-009202,FPS-0173,2026-02,WHEAT,9,2026-02-24T15:00:00,SUCCESS,RCT402308
EPOS-00006811,BEN-008217,FPS-0173,2026-02,RICE,5,2026-02-14T14:00:00,CANCELLED,RCT772988
EPOS-00006812,BEN-008217,FPS-0173,2026-02,WHEAT,3,2026-02-22T10:00:00,SUCCESS,RCT375232
EPOS-00006813,BEN-005120,FPS-0173,2026-02,RICE,15,2026-02-20T12:00:00,SUCCESS,RCT137670
EPOS-00006814,BEN-005120,FPS-0173,2026-02,WHEAT,9,2026-02-11T14:00:00,SUCCESS,RCT316073
EPOS-00006815,BEN-003588,FPS-0173,2026-02,RICE,20,2026-02-17T10:00:00,SUCCESS,RCT742257
EPOS-00006816,BEN-003588,FPS-0173,2026-02,WHEAT,11,2026-02-12T17:00:00,SUCCESS,RCT711764
EPOS-00006817,BEN-006267,FPS-0348,2026-02,RICE,17,2026-02-12T13:00:00,SUCCESS,RCT667466
EPOS-00006818,BEN-006267,FPS-0348,2026-02,WHEAT,12,2026-02-21T09:00:00,CANCELLED,RCT957690
EPOS-00006819,BEN-006128,FPS-0348,2026-02,RICE,17,2026-02-20T13:00:00,SUCCESS,RCT702984
EPOS-00006820,BEN-006128,FPS-0348,2026-02,WHEAT,10,2026-02-17T17:00:00,SUCCESS,RCT455657
EPOS-00006821,BEN-006741,FPS-0348,2026-02,RICE,18,2026-02-19T16:00:00,SUCCESS,RCT941092
EPOS-00006822,BEN-006741,FPS-0348,2026-02,WHEAT,13,2026-02-14T16:00:00,SUCCESS,RCT519762
EPOS-00006823,BEN-009748,FPS-0348,2026-02,RICE,13,2026-02-19T16:00:00,SUCCESS,RCT893392
EPOS-00006824,BEN-009748,FPS-0348,2026-02,WHEAT,4,2026-02-24T12:00:00,SUCCESS,RCT653475
EPOS-00006825,BEN-001097,FPS-0348,2026-02,RICE,9,2026-02-12T09:00:00,SUCCESS,RCT425064
EPOS-00006826,BEN-001097,FPS-0348,2026-02,WHEAT,8,2026-02-24T10:00:00,SUCCESS,RCT330760
EPOS-00006827,BEN-000566,FPS-0348,2026-02,RICE,5,2026-02-22T15:00:00,SUCCESS,RCT548174
EPOS-00006828,BEN-000566,FPS-0348,2026-02,WHEAT,3,2026-02-14T15:00:00,SUCCESS,RCT869989
EPOS-00006829,BEN-002160,FPS-0348,2026-02,RICE,6,2026-02-21T15:00:00,SUCCESS,RCT428872
EPOS-00006830,BEN-002160,FPS-0348,2026-02,WHEAT,3,2026-02-11T14:00:00,SUCCESS,RCT562377
EPOS-00006831,BEN-000919,FPS-0348,2026-02,RICE,19,2026-02-15T10:00:00,SUCCESS,RCT411853
EPOS-00006832,BEN-000919,FPS-0348,2026-02,WHEAT,13,2026-02-17T15:00:00,SUCCESS,RCT976893
EPOS-00006833,BEN-009511,FPS-0348,2026-02,RICE,17,2026-02-12T14:00:00,CANCELLED,RCT627879
EPOS-00006834,BEN-009511,FPS-0348,2026-02,WHEAT,14,2026-02-25T09:00:00,SUCCESS,RCT925778
EPOS-00006835,BEN-001645,FPS-0348,2026-02,RICE,11,2026-02-11T12:00:00,SUCCESS,RCT705598
EPOS-00006836,BEN-001645,FPS-0348,2026-02,WHEAT,7,2026-02-17T17:00:00,SUCCESS,RCT968089
EPOS-00006837,BEN-008244,FPS-0348,2026-02,RICE,11,2026-02-22T10:00:00,SUCCESS,RCT989355
EPOS-00006838,BEN-008244,FPS-0348,2026-02,WHEAT,7,2026-02-15T15:00:00,SUCCESS,RCT739914
EPOS-00006839,BEN-007629,FPS-0348,2026-02,RICE,7,2026-02-23T11:00:00,SUCCESS,RCT291176
EPOS-00006840,BEN-007629,FPS-0348,2026-02,WHEAT,6,2026-02-25T17:00:00,SUCCESS,RCT393954
EPOS-00006841,BEN-004227,FPS-0569,2026-02,RICE,9,2026-02-22T17:00:00,SUCCESS,RCT721178
EPOS-00006842,BEN-004227,FPS-0569,2026-02,WHEAT,6,2026-02-12T10:00:00,SUCCESS,RCT407471
EPOS-00006843,BEN-007100,FPS-0569,2026-02,RICE,19,2026-02-21T09:00:00,FAILED,RCT363014
EPOS-00006844,BEN-007100,FPS-0569,2026-02,WHEAT,12,2026-02-24T16:00:00,SUCCESS,RCT209238
EPOS-00006845,BEN-003303,FPS-0569,2026-02,RICE,4,2026-02-14T11:00:00,SUCCESS,RCT181206
EPOS-00006846,BEN-003303,FPS-0569,2026-02,WHEAT,5,2026-02-20T12:00:00,SUCCESS,RCT186026
EPOS-00006847,BEN-007842,FPS-0569,2026-02,RICE,4,2026-02-13T10:00:00,SUCCESS,RCT528562
