inventory_id,location_type,location_id,commodity,opening_stock_kg,received_kg,dispatched_kg,distributed_kg,closing_stock_kg,cycle
INV-0002379,FPS,FPS-0440,RICE,252,160,0,111,301,2026-02
INV-0002380,FPS,FPS-0440,WHEAT,208,128,0,112,224,2026-02
INV-0002381,FPS,FPS-0441,RICE,103,263,0,232,134,2026-02
INV-0002382,FPS,FPS-0441,WHEAT,129,170,0,103,196,2026-02
INV-0002383,FPS,FPS-0442,RICE,111,123,0,104,130,2026-02
INV-0002384,FPS,FPS-0442,WHEAT,97,115,0,95,117,2026-02
INV-0002385,FPS,FPS-0443,RICE,157,134,0,98,193,2026-02
INV-0002386,FPS,FPS-0443,WHEAT,264,116,0,90,290,2026-02
INV-0002387,FPS,FPS-0444,RICE,173,125,0,87,211,2026-02
INV-0002388,FPS,FPS-0444,WHEAT,166,101,0,68,199,2026-02
INV-0002389,FPS,FPS-0445,RICE,124,120,0,88,156,2026-02
INV-0002390,FPS,FPS-0445,WHEAT,277,109,0,85,301,2026-02
INV-0002391,FPS,FPS-0446,RICE,242,123,0,100,265,2026-02
INV-0002392,FPS,FPS-0446,WHEAT,188,116,0,99,205,2026-02
INV-0002393,FPS,FPS-0447,RICE,291,129,0,111,309,2026-02
INV-0002394,FPS,FPS-0447,WHEAT,55,126,0,101,80,2026-02
INV-0002395,FPS,FPS-0448,RICE,107,148,0,94,161,2026-02
INV-0002396,FPS,FPS-0448,WHEAT,165,118,0,89,194,2026-02
INV-0002397,FPS,FPS-0449,RICE,168,149,0,102,215,2026-02
INV-0002398,FPS,FPS-0449,WHEAT,180,124,0,105,199,2026-02
INV-0002399,FPS,FPS-0450,RICE,192,109,0,92,209,2026-02
INV-0002400,FPS,FPS-0450,WHEAT,120,105,0,83,142,2026-02
INV-0002401,FPS,FPS-0451,RICE,227,0,0,0,227,2026-02
INV-0002402,FPS,FPS-0451,WHEAT,278,135,0,87,326,2026-02
INV-0002403,FPS,FPS-0452,RICE,271,149,0,102,318,2026-02
INV-0002404,FPS,FPS-0452,WHEAT,136,114,0,83,167,2026-02
INV-0002405,FPS,FPS-0453,RICE,153,113,0,69,197,2026-02
INV-0002406,FPS,FPS-0453,WHEAT,171,112,0,99,184,2026-02
INV-0002407,FPS,FPS-0454,RICE,176,148,0,132,192,2026-02
INV-0002408,FPS,FPS-0454,WHEAT,212,140,0,89,263,2026-02
INV-0002409,FPS,FPS-0455,RICE,134,156,0,105,185,2026-02
INV-0002410,FPS,FPS-0455,WHEAT,279,129,0,115,293,2026-02
INV-0002411,FPS,FPS-0456,RICE,56,162,0,124,94,2026-02
INV-0002412,FPS,FPS-0456,WHEAT,148,124,0,100,172,2026-02
INV-0002413,FPS,FPS-0457,RICE,197,173,0,104,266,2026-02
INV-0002414,FPS,FPS-0457,WHEAT,191,125,0,77,239,2026-02
INV-0002415,FPS,FPS-0458,RICE,273,134,0,103,304,2026-02
INV-0002416,FPS,FPS-0458,WHEAT,260,132,0,101,291,2026-02
INV-0002417,FPS,FPS-0459,RICE,54,154,0,103,105,2026-02
INV-0002418,FPS,FPS-0459,WHEAT,183,132,0,102,213,2026-02
INV-0002419,FPS,FPS-0460,RICE,223,149,0,107,265,2026-02
INV-0002420,FPS,FPS-0460,WHEAT,75,115,0,84,106,2026-02
INV-0002421,FPS,FPS-0461,RICE,109,174,0,150,133,2026-02
INV-0002422,FPS,FPS-0461,WHEAT,255,117,0,97,275,2026-02
INV-0002423,FPS,FPS-0462,RICE,95,122,0,85,132,2026-02
INV-0002424,FPS,FPS-0462,WHEAT,224,116,0,86,254,2026-02
INV-0002425,FPS,FPS-0463,RICE,97,204,0,129,172,2026-02
INV-0002426,FPS,FPS-0463,WHEAT,230,143,0,91,282,2026-02
INV-0002427,FPS,FPS-0464,RICE,141,161,0,140,162,2026-02
INV-0002428,FPS,FPS-0464,WHEAT,235,125,0,98,262,2026-02
INV-0002429,FPS,FPS-0465,RICE,96,123,0,109,110,2026-02
INV-0002430,FPS,FPS-0465,WHEAT,162,114,0,84,192,2026-02
INV-0002431,FPS,FPS-0466,RICE,271,115,0,69,317,2026-02
INV-0002432,FPS,FPS-0466,WHEAT,292,121,0,106,307,2026-02
INV-0002433,FPS,FPS-0467,RICE,195,102,0,80,217,2026-02
INV-0002434,FPS,FPS-0467,WHEAT,178,100,0,86,192,2026-02
INV-0002435,FPS,FPS-0468,RICE,225,136,0,88,273,2026-02
INV-0002436,FPS,FPS-0468,WHEAT,153,144,0,88,209,2026-02
INV-0002437,FPS,FPS-0469,RICE,127,138,0,87,178,2026-02
INV-0002438,FPS,FPS-0469,WHEAT,176,119,0,91,204,2026-02
INV-0002439,FPS,FPS-0470,RICE,239,244,0,217,266,2026-02
INV-0002440,FPS,FPS-0470,WHEAT,294,162,0,124,332,2026-02
INV-0002441,FPS,FPS-0471,RICE,179,155,0,127,207,2026-02
INV-0002442,FPS,FPS-0471,WHEAT,246,136,0,84,298,2026-02
INV-0002443,FPS,FPS-0472,RICE,108,215,0,147,176,2026-02
INV-0002444,FPS,FPS-0472,WHEAT,220,157,0,104,273,2026-02
INV-0002445,FPS,FPS-0473,RICE,266,175,0,138,303,2026-02
INV-0002446,FPS,FPS-0473,WHEAT,126,143,0,96,173,2026-02
INV-0002447,FPS,FPS-0474,RICE,242,111,0,88,265,2026-02
INV-0002448,FPS,FPS-0474,WHEAT,83,104,0,82,105,2026-02
INV-0002449,FPS,FPS-0475,RICE,50,157,0,128,79,2026-02
INV-0002450,FPS,FPS-0475,WHEAT,254,118,0,92,280,2026-02
INV-0002451,FPS,FPS-0476,RICE,134,0,0,0,134,2026-02
INV-0002452,FPS,FPS-0476,WHEAT,226,121,0,98,249,2026-02
INV-0002453,FPS,FPS-0477,RICE,89,167,0,106,150,2026-02
INV-0002454,FPS,FPS-0477,WHEAT,270,142,0,98,314,2026-02
INV-0002455,FPS,FPS-0478,RICE,183,164,0,113,234,2026-02
INV-0002456,FPS,FPS-0478,WHEAT,237,131,0,88,280,2026-02
INV-0002457,FPS,FPS-0479,RICE,287,191,0,158,320,2026-02
INV-0002458,FPS,FPS-0479,WHEAT,197,146,0,126,217,2026-02
INV-0002459,FPS,FPS-0480,RICE,274,131,0,107,298,2026-02
INV-0002460,FPS,FPS-0480,WHEAT,225,106,0,84,247,2026-02
INV-0002461,FPS,FPS-0481,RICE,225,150,0,127,248,2026-02
INV-0002462,FPS,FPS-0481,WHEAT,266,139,0,114,291,2026-02
INV-0002463,FPS,FPS-0482,RICE,213,138,0,93,258,2026-02
INV-0002464,FPS,FPS-0482,WHEAT,50,123,0,109,64,2026-02
INV-0002465,FPS,FPS-0483,RICE,177,122,0,83,216,2026-02
INV-0002466,FPS,FPS-0483,WHEAT,191,118,0,100,209,2026-02
INV-0002467,FPS,FPS-0484,RICE,194,126,0,89,231,2026-02
INV-0002468,FPS,FPS-0484,WHEAT,137,130,0,85,182,2026-02
INV-0002469,FPS,FPS-0485,RICE,221,120,0,80,261,2026-02
INV-0002470,FPS,FPS-0485,WHEAT,208,109,0,72,245,2026-02
INV-0002471,FPS,FPS-0486,RICE,164,164,0,118,210,2026-02
INV-0002472,FPS,FPS-0486,WHEAT,155,140,0,117,178,2026-02
INV-0002473,FPS,FPS-0487,RICE,130,134,0,118,146,2026-02
INV-0002474,FPS,FPS-0487,WHEAT,264,119,0,89,294,2026-02
INV-0002475,FPS,FPS-0488,RICE,133,172,0,145,160,2026-02
INV-0002476,FPS,FPS-0488,WHEAT,149,126,0,86,189,2026-02
INV-0002477,FPS,FPS-0489,RICE,107,165,0,105,167,2026-02
INV-0002478,FPS,FPS-0489,WHEAT,259,135,0,95,299,2026-02
INV-0002479,FPS,FPS-0490,RICE,157,164,0,120,201,2026-02
INV-0002480,FPS,FPS-0490,WHEAT,148,146,0,96,198,2026-02
INV-0002481,FPS,FPS-0491,RICE,259,156,0,129,286,2026-02
INV-0002482,FPS,FPS-0491,WHEAT,145,119,0,90,174,2026-02
INV-0002483,FPS,FPS-0492,RICE,56,258,0,192,122,2026-02
INV-0002484,FPS,FPS-0492,WHEAT,179,182,0,109,252,2026-02
INV-0002485,FPS,FPS-0493,RICE,77,142,0,97,122,2026-02
INV-0002486,FPS,FPS-0493,WHEAT,239,121,0,96,264,2026-02
INV-0002487,FPS,FPS-0494,RICE,198,134,0,113,219,2026-02
INV-0002488,FPS,FPS-0494,WHEAT,244,124,0,107,261,2026-02
INV-0002489,FPS,FPS-0495,RICE,183,116,0,76,223,2026-02
INV-0002490,FPS,FPS-0495,WHEAT,241,116,0,98,259,2026-02
INV-0002491,FPS,FPS-0496,RICE,284,118,0,71,331,2026-02
INV-0002492,FPS,FPS-0496,WHEAT,251,105,0,74,282,2026-02
INV-0002493,FPS,FPS-0497,RICE,96,166,0,108,154,2026-02
INV-0002494,FPS,FPS-0497,WHEAT,106,114,0,75,145,2026-02
INV-0002495,FPS,FPS-0498,RICE,197,166,0,123,240,2026-02
INV-0002496,FPS,FPS-0498,WHEAT,142,126,0,111,157,2026-02
INV-0002497,FPS,FPS-0499,RICE,229,178,0,110,297,2026-02
INV-0002498,FPS,FPS-0499,WHEAT,245,141,0,124,262,2026-02
INV-0002499,FPS,FPS-0500,RICE,287,108,0,89,306,2026-02
INV-0002500,FPS,FPS-0500,WHEAT,120,117,0,96,141,2026-02
INV-0002501,FPS,FPS-0501,RICE,168,0,0,0,168,2026-02
INV-0002502,FPS,FPS-0501,WHEAT,274,122,0,74,322,2026-02
INV-0002503,FPS,FPS-0502,RICE,276,193,0,144,325,2026-02
INV-0002504,FPS,FPS-0502,WHEAT,89,140,0,111,118,2026-02
INV-0002505,FPS,FPS-0503,RICE,286,165,0,105,346,2026-02
INV-0002506,FPS,FPS-0503,WHEAT,245,133,0,104,274,2026-02
INV-0002507,FPS,FPS-0504,RICE,151,123,0,75,199,2026-02
INV-0002508,FPS,FPS-0504,WHEAT,154,93,0,69,178,2026-02
INV-0002509,FPS,FPS-0505,RICE,210,141,0,109,242,2026-02
INV-0002510,FPS,FPS-0505,WHEAT,208,125,0,81,252,2026-02
INV-0002511,FPS,FPS-0506,RICE,295,135,0,89,341,2026-02
INV-0002512,FPS,FPS-0506,WHEAT,138,112,0,95,155,2026-02
INV-0002513,FPS,FPS-0507,RICE,201,127,0,113,215,2026-02
INV-0002514,FPS,FPS-0507,WHEAT,86,109,0,74,121,2026-02
INV-0002515,FPS,FPS-0508,RICE,248,198,0,170,276,2026-02
INV-0002516,FPS,FPS-0508,WHEAT,124,129,0,83,170,2026-02
INV-0002517,FPS,FPS-0509,RICE,200,131,0,103,228,2026-02
INV-0002518,FPS,FPS-0509,WHEAT,148,120,0,85,183,2026-02
INV-0002519,FPS,FPS-0510,RICE,288,127,0,108,307,2026-02
INV-0002520,FPS,FPS-0510,WHEAT,117,122,0,95,144,2026-02
INV-0002521,FPS,FPS-0511,RICE,276,136,0,93,319,2026-02
INV-0002522,FPS,FPS-0511,WHEAT,288,108,0,86,310,2026-02
INV-0002523,FPS,FPS-0512,RICE,70,115,0,102,83,2026-02
INV-0002524,FPS,FPS-0512,WHEAT,166,130,0,90,206,2026-02
INV-0002525,FPS,FPS-0513,RICE,206,168,0,121,253,2026-02
INV-0002526,FPS,FPS-0513,WHEAT,265,131,0,97,299,2026-02
INV-0002527,FPS,FPS-0514,RICE,54,98,0,82,70,2026-02
INV-0002528,FPS,FPS-0514,WHEAT,83,94,0,63,114,2026-02
INV-0002529,FPS,FPS-0515,RICE,170,102,0,68,204,2026-02
INV-0002530,FPS,FPS-0515,WHEAT,91,87,0,61,117,2026-02
INV-0002531,FPS,FPS-0516,RICE,203,127,0,106,224,2026-02
INV-0002532,FPS,FPS-0516,WHEAT,171,131,0,116,186,2026-02
INV-0002533,FPS,FPS-0517,RICE,123,133,0,111,145,2026-02
INV-0002534,FPS,FPS-0517,WHEAT,255,111,0,95,271,2026-02
INV-0002535,FPS,FPS-0518,RICE,257,142,0,126,273,2026-02
INV-0002536,FPS,FPS-0518,WHEAT,78,115,0,79,114,2026-02
INV-0002537,FPS,FPS-0519,RICE,126,152,0,96,182,2026-02
INV-0002538,FPS,FPS-0519,WHEAT,119,118,0,105,132,2026-02
INV-0002539,FPS,FPS-0520,RICE,206,115,0,71,250,2026-02
INV-0002540,FPS,FPS-0520,WHEAT,160,109,0,70,199,2026-02
INV-0002541,FPS,FPS-0521,RICE,51,151,0,114,88,2026-02
INV-0002542,FPS,FPS-0521,WHEAT,204,117,0,89,232,2026-02
INV-0002543,FPS,FPS-0522,RICE,94,204,0,136,162,2026-02
INV-0002544,FPS,FPS-0522,WHEAT,142,154,0,118,178,2026-02
INV-0002545,FPS,FPS-0523,RICE,148,148,0,117,179,2026-02
INV-0002546,FPS,FPS-0523,WHEAT,116,135,0,95,156,2026-02
INV-0002547,FPS,FPS-0524,RICE,97,135,0,98,134,2026-02
INV-0002548,FPS,FPS-0524,WHEAT,193,108,0,68,233,2026-02
INV-0002549,FPS,FPS-0525,RICE,145,116,0,97,164,2026-02
INV-0002550,FPS,FPS-0525,WHEAT,198,112,0,92,218,2026-02
INV-0002551,FPS,FPS-0526,RICE,201,0,0,0,201,2026-02
INV-0002552,FPS,FPS-0526,WHEAT,69,141,0,100,110,2026-02
INV-0002553,FPS,FPS-0527,RICE,134,135,0,118,151,2026-02
INV-0002554,FPS,FPS-0527,WHEAT,198,116,0,89,225,2026-02
INV-0002555,FPS,FPS-0528,RICE,246,165,0,112,299,2026-02
INV-0002556,FPS,FPS-0528,WHEAT,242,137,0,93,286,2026-02
INV-0002557,FPS,FPS-0529,RICE,165,218,0,192,191,2026-02
INV-0002558,FPS,FPS-0529,WHEAT,131,139,0,84,186,2026-02
INV-0002559,FPS,FPS-0530,RICE,114,156,0,96,174,2026-02
INV-0002560,FPS,FPS-0530,WHEAT,292,149,0,114,327,2026-02
INV-0002561,FPS,FPS-0531,RICE,145,127,0,77,195,2026-02
INV-0002562,FPS,FPS-0531,WHEAT,282,133,0,101,314,2026-02
INV-0002563,FPS,FPS-0532,RICE,111,141,0,90,162,2026-02
INV-0002564,FPS,FPS-0532,WHEAT,61,123,0,98,86,2026-02
INV-0002565,FPS,FPS-0533,RICE,210,166,0,140,236,2026-02
INV-0002566,FPS,FPS-0533,WHEAT,67,142,0,105,104,2026-02
INV-0002567,FPS,FPS-0534,RICE,159,127,0,109,177,2026-02
INV-0002568,FPS,FPS-0534,WHEAT,53,124,0,91,86,2026-02
INV-0002569,FPS,FPS-0535,RICE,203,170,0,145,228,2026-02
INV-0002570,FPS,FPS-0535,WHEAT,135,156,0,109,182,2026-02
INV-0002571,FPS,FPS-0536,RICE,157,127,0,100,184,2026-02
INV-0002572,FPS,FPS-0536,WHEAT,218,130,0,109,239,2026-02
INV-0002573,FPS,FPS-0537,RICE,288,114,0,91,311,2026-02
INV-0002574,FPS,FPS-0537,WHEAT,171,101,0,84,188,2026-02
INV-0002575,FPS,FPS-0538,RICE,191,138,0,106,223,2026-02
INV-0002576,FPS,FPS-0538,WHEAT,165,112,0,89,188,2026-02
INV-0002577,FPS,FPS-0539,RICE,95,188,0,168,115,2026-02
INV-0002578,FPS,FPS-0539,WHEAT,226,126,0,97,255,2026-02
INV-0002579,FPS,FPS-0540,RICE,149,109,0,95,163,2026-02
INV-0002580,FPS,FPS-0540,WHEAT,151,104,0,65,190,2026-02
INV-0002581,FPS,FPS-0541,RICE,173,128,0,96,205,2026-02
INV-0002582,FPS,FPS-0541,WHEAT,267,108,0,96,279,2026-02
INV-0002583,FPS,FPS-0542,RICE,219,149,0,93,275,2026-02
INV-0002584,FPS,FPS-0542,WHEAT,97,122,0,101,118,2026-02
INV-0002585,FPS,FPS-0543,RICE,226,162,0,128,260,2026-02
INV-0002586,FPS,FPS-0543,WHEAT,268,126,0,90,304,2026-02
INV-0002587,FPS,FPS-0544,RICE,195,167,0,113,249,2026-02
INV-0002588,FPS,FPS-0544,WHEAT,288,135,0,91,332,2026-02
INV-0002589,FPS,FPS-0545,RICE,197,100,0,64,233,2026-02
INV-0002590,FPS,FPS-0545,WHEAT,221,105,0,84,242,2026-02
INV-0002591,FPS,FPS-0546,RICE,282,199,0,169,312,2026-02
INV-0002592,FPS,FPS-0546,WHEAT,239,151,0,99,291,2026-02
INV-0002593,FPS,FPS-0547,RICE,63,126,0,93,96,2026-02
INV-0002594,FPS,FPS-0547,WHEAT,284,129,0,87,326,2026-02
INV-0002595,FPS,FPS-0548,RICE,294,146,0,130,310,2026-02
INV-0002596,FPS,FPS-0548,WHEAT,223,131,0,110,244,2026-02
INV-0002597,FPS,FPS-0549,RICE,262,179,0,111,330,2026-02
INV-0002598,FPS,FPS-0549,WHEAT,178,147,0,90,235,2026-02
INV-0002599,FPS,FPS-0550,RICE,213,136,0,119,230,2026-02
INV-0002600,FPS,FPS-0550,WHEAT,89,100,0,79,110,2026-02
INV-0002601,FPS,FPS-0551,RICE,126,0,0,0,126,2026-02
INV-0002602,FPS,FPS-0551,WHEAT,175,133,0,83,225,2026-02
INV-0002603,FPS,FPS-0552,RICE,150,109,0,71,188,2026-02
INV-0002604,FPS,FPS-0552,WHEAT,226,107,0,65,268,2026-02
INV-0002605,FPS,FPS-0553,RICE,192,207,0,172,227,2026-02
INV-0002606,FPS,FPS-0553,WHEAT,95,155,0,114,136,2026-02
INV-0002607,FPS,FPS-0554,RICE,159,138,0,112,185,2026-02
INV-0002608,FPS,FPS-0554,WHEAT,262,115,0,91,286,2026-02
INV-0002609,FPS,FPS-0555,RICE,92,182,0,125,149,2026-02
INV-0002610,FPS,FPS-0555,WHEAT,191,129,0,84,236,2026-02
INV-0002611,FPS,FPS-0556,RICE,258,174,0,145,287,2026-02
INV-0002612,FPS,FPS-0556,WHEAT,246,137,0,86,297,2026-02
INV-0002613,FPS,FPS-0557,RICE,177,182,0,129,230,2026-02
INV-0002614,FPS,FPS-0557,WHEAT,143,131,0,101,173,2026-02
INV-0002615,FPS,FPS-0558,RICE,268,241,0,196,313,2026-02
INV-0002616,FPS,FPS-0558,WHEAT,210,175,0,132,253,2026-02
INV-0002617,FPS,FPS-0559,RICE,296,119,0,99,316,2026-02
INV-0002618,FPS,FPS-0559,WHEAT,215,103,0,77,241,2026-02
INV-0002619,FPS,FPS-0560,RICE,233,191,0,165,259,2026-02
INV-0002620,FPS,FPS-0560,WHEAT,248,141,0,122,267,2026-02
INV-0002621,FPS,FPS-0561,RICE,212,138,0,91,259,2026-02
INV-0002622,FPS,FPS-0561,WHEAT,55,131,0,96,90,2026-02
INV-0002623,FPS,FPS-0562,RICE,138,211,0,159,190,2026-02
INV-0002624,FPS,FPS-0562,WHEAT,281,160,0,106,335,2026-02
INV-0002625,FPS,FPS-0563,RICE,136,255,0,201,190,2026-02
INV-0002626,FPS,FPS-0563,WHEAT,129,176,0,136,169,2026-02
INV-0002627,FPS,FPS-0564,RICE,145,145,0,92,198,2026-02
INV-0002628,FPS,FPS-0564,WHEAT,212,110,0,89,233,2026-02
INV-0002629,FPS,FPS-0565,RICE,192,143,0,92,243,2026-02
INV-0002630,FPS,FPS-0565,WHEAT,198,132,0,104,226,2026-02
INV-0002631,FPS,FPS-0566,RICE,51,129,0,96,84,2026-02
INV-0002632,FPS,FPS-0566,WHEAT,115,121,0,87,149,2026-02
INV-0002633,FPS,FPS-0567,RICE,299,132,0,107,324,2026-02
INV-0002634,FPS,FPS-0567,WHEAT,126,116,0,98,144,2026-02
INV-0002635,FPS,FPS-0568,RICE,253,219,0,177,295,2026-02
INV-0002636,FPS,FPS-0568,WHEAT,211,145,0,126,230,2026-02
INV-0002637,FPS,FPS-0569,RICE,71,202,0,177,96,2026-02
INV-0002638,FPS,FPS-0569,WHEAT,227,132,0,115,244,2026-02
INV-0002639,FPS,FPS-0570,RICE,58,109,0,92,75,2026-02
INV-0002640,FPS,FPS-0570,WHEAT,141,103,0,66,178,2026-02
INV-0002641,FPS,FPS-0571,RICE,185,126,0,93,218,2026-02
INV-0002642,FPS,FPS-0571,WHEAT,148,112,0,96,164,2026-02
INV-0002643,FPS,FPS-0572,RICE,74,212,0,170,116,2026-02
INV-0002644,FPS,FPS-0572,WHEAT,177,148,0,110,215,2026-02
INV-0002645,FPS,FPS-0573,RICE,277,137,0,97,317,2026-02
INV-0002646,FPS,FPS-0573,WHEAT,159,121,0,105,175,2026-02
INV-0002647,FPS,FPS-0574,RICE,90,147,0,91,146,2026-02
INV-0002648,FPS,FPS-0574,WHEAT,246,122,0,90,278,2026-02
INV-0002649,FPS,FPS-0575,RICE,194,232,0,139,287,2026-02
INV-0002650,FPS,FPS-0575,WHEAT,245,169,0,122,292,2026-02
INV-0002651,FPS,FPS-0576,RICE,213,0,0,0,213,2026-02
INV-0002652,FPS,FPS-0576,WHEAT,291,122,0,84,329,2026-02
INV-0002653,FPS,FPS-0577,RICE,120,132,0,83,169,2026-02
INV-0002654,FPS,FPS-0577,WHEAT,135,112,0,74,173,2026-02
INV-0002655,FPS,FPS-0578,RICE,265,112,0,88,289,2026-02
INV-0002656,FPS,FPS-0578,WHEAT,167,114,0,82,199,2026-02
INV-0002657,FPS,FPS-0579,RICE,99,148,0,121,126,2026-02
INV-0002658,FPS,FPS-0579,WHEAT,218,132,0,88,262,2026-02
INV-0002659,FPS,FPS-0580,RICE,163,196,0,147,212,2026-02
INV-0002660,FPS,FPS-0580,WHEAT,235,139,0,94,280,2026-02
INV-0002661,FPS,FPS-0581,RICE,58,127,0,97,88,2026-02
INV-0002662,FPS,FPS-0581,WHEAT,143,142,0,123,162,2026-02
INV-0002663,FPS,FPS-0582,RICE,52,96,0,65,83,2026-02
INV-0002664,FPS,FPS-0582,WHEAT,202,87,0,76,213,2026-02
INV-0002665,FPS,FPS-0583,RICE,147,145,0,129,163,2026-02
INV-0002666,FPS,FPS-0583,WHEAT,76,125,0,84,117,2026-02
INV-0002667,FPS,FPS-0584,RICE,74,137,0,107,104,2026-02
INV-0002668,FPS,FPS-0584,WHEAT,251,112,0,96,267,2026-02
INV-0002669,FPS,FPS-0585,RICE,96,127,0,94,129,2026-02
INV-0002670,FPS,FPS-0585,WHEAT,276,103,0,73,306,2026-02
INV-0002671,FPS,FPS-0586,RICE,187,139,0,125,201,2026-02
INV-0002672,FPS,FPS-0586,WHEAT,125,124,0,87,162,2026-02
INV-0002673,FPS,FPS-0587,RICE,215,142,0,111,246,2026-02
INV-0002674,FPS,FPS-0587,WHEAT,63,131,0,112,82,2026-02
INV-0002675,FPS,FPS-0588,RICE,169,146,0,95,220,2026-02
INV-0002676,FPS,FPS-0588,WHEAT,211,124,0,82,253,2026-02
INV-0002677,FPS,FPS-0589,RICE,245,150,0,95,300,2026-02
INV-0002678,FPS,FPS-0589,WHEAT,161,121,0,96,186,2026-02
INV-0002679,FPS,FPS-0590,RICE,73,141,0,96,118,2026-02
INV-0002680,FPS,FPS-0590,WHEAT,193,123,0,95,221,2026-02
INV-0002681,FPS,FPS-0591,RICE,174,134,0,108,200,2026-02
INV-0002682,FPS,FPS-0591,WHEAT,108,122,0,106,124,2026-02
INV-0002683,FPS,FPS-0592,RICE,135,163,0,143,155,2026-02
INV-0002684,FPS,FPS-0592,WHEAT,169,138,0,109,198,2026-02
INV-0002685,FPS,FPS-0593,RICE,68,210,0,157,121,2026-02
INV-0002686,FPS,FPS-0593,WHEAT,227,169,0,149,247,2026-02
INV-0002687,FPS,FPS-0594,RICE,200,162,0,131,231,2026-02
INV-0002688,FPS,FPS-0594,WHEAT,202,139,0,99,242,2026-02
INV-0002689,FPS,FPS-0595,RICE,213,137,0,90,260,2026-02
INV-0002690,FPS,FPS-0595,WHEAT,204,118,0,80,242,2026-02
INV-0002691,FPS,FPS-0596,RICE,110,140,0,111,139,2026-02
INV-0002692,FPS,FPS-0596,WHEAT,261,136,0,91,306,2026-02
INV-0002693,FPS,FPS-0597,RICE,193,328,0,239,282,2026-02
INV-0002694,FPS,FPS-0597,WHEAT,237,181,0,111,307,2026-02
INV-0002695,FPS,FPS-0598,RICE,102,172,0,137,137,2026-02
INV-0002696,FPS,FPS-0598,WHEAT,146,126,0,93,179,2026-02
INV-0002697,FPS,FPS-0599,RICE,219,126,0,110,235,2026-02
INV-0002698,FPS,FPS-0599,WHEAT,245,108,0,82,271,2026-02
INV-0002699,FPS,FPS-0600,RICE,240,117,0,88,269,2026-02
INV-0002700,FPS,FPS-0600,WHEAT,61,115,0,70,106,2026-02
INV-0002701,FPS,FPS-0001,RICE,175,253,0,190,238,2026-03
INV-0002702,FPS,FPS-0001,WHEAT,72,200,0,166,106,2026-03
INV-0002703,FPS,FPS-0002,RICE,268,161,0,112,317,2026-03
INV-0002704,FPS,FPS-0002,WHEAT,223,165,0,132,256,2026-03
INV-0002705,FPS,FPS-0003,RICE,60,254,0,214,100,2026-03
INV-0002706,FPS,FPS-0003,WHEAT,283,189,0,127,345,2026-03
INV-0002707,FPS,FPS-0004,RICE,63,170,0,145,88,2026-03
INV-0002708,FPS,FPS-0004,WHEAT,68,168,0,127,109,2026-03
INV-0002709,FPS,FPS-0005,RICE,260,174,0,125,309,2026-03
INV-0002710,FPS,FPS-0005,WHEAT,230,190,0,136,284,2026-03
INV-0002711,FPS,FPS-0006,RICE,213,236,0,153,296,2026-03
INV-0002712,FPS,FPS-0006,WHEAT,126,185,0,128,183,2026-03
INV-0002713,FPS,FPS-0007,RICE,130,177,0,140,167,2026-03
INV-0002714,FPS,FPS-0007,WHEAT,115,212,0,145,182,2026-03
INV-0002715,FPS,FPS-0008,RICE,298,170,0,119,349,2026-03
INV-0002716,FPS,FPS-0008,WHEAT,102,181,0,114,169,2026-03
INV-0002717,FPS,FPS-0009,RICE,145,189,0,151,183,2026-03
INV-0002718,FPS,FPS-0009,WHEAT,265,181,0,140,306,2026-03
INV-0002719,FPS,FPS-0010,RICE,135,245,0,183,197,2026-03
INV-0002720,FPS,FPS-0010,WHEAT,146,165,0,112,199,2026-03
INV-0002721,FPS,FPS-0011,RICE,154,171,0,138,187,2026-03
INV-0002722,FPS,FPS-0011,WHEAT,98,161,0,110,149,2026-03
INV-0002723,FPS,FPS-0012,RICE,68,222,0,169,121,2026-03
INV-0002724,FPS,FPS-0012,WHEAT,105,181,0,153,133,2026-03
INV-0002725,FPS,FPS-0013,RICE,146,221,0,189,178,2026-03
INV-0002726,FPS,FPS-0013,WHEAT,179,167,0,143,203,2026-03
INV-0002727,FPS,FPS-0014,RICE,63,189,0,157,95,2026-03
INV-0002728,FPS,FPS-0014,WHEAT,110,167,0,119,158,2026-03
INV-0002729,FPS,FPS-0015,RICE,191,189,0,116,264,2026-03
INV-0002730,FPS,FPS-0015,WHEAT,216,171,0,111,276,2026-03
INV-0002731,FPS,FPS-0016,RICE,145,173,0,144,174,2026-03
INV-0002732,FPS,FPS-0016,WHEAT,216,190,0,141,265,2026-03
INV-0002733,FPS,FPS-0017,RICE,133,171,0,131,173,2026-03
INV-0002734,FPS,FPS-0017,WHEAT,148,183,0,114,217,2026-03
INV-0002735,FPS,FPS-0018,RICE,136,233,0,178,191,2026-03
INV-0002736,FPS,FPS-0018,WHEAT,179,195,0,162,212,2026-03
INV-0002737,FPS,FPS-0019,RICE,256,217,0,142,331,2026-03
INV-0002738,FPS,FPS-0019,WHEAT,96,190,0,133,153,2026-03
INV-0002739,FPS,FPS-0020,RICE,100,186,0,152,134,2026-03
INV-0002740,FPS,FPS-0020,WHEAT,78,182,0,161,99,2026-03
INV-0002741,FPS,FPS-0021,RICE,278,265,0,160,383,2026-03
INV-0002742,FPS,FPS-0021,WHEAT,241,187,0,152,276,2026-03
INV-0002743,FPS,FPS-0022,RICE,285,172,0,151,306,2026-03
INV-0002744,FPS,FPS-0022,WHEAT,221,152,0,116,257,2026-03
